DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2010-09-28	20800221	Terracciano A	2010-08-25	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20800221	Genome-wide association scan of trait depression.	Depression (quantitative trait)	3,972 Sardinian individuals, 839 European ancestry individuals	NA	10q22.1	10	68952306	DDX21	DDX50			79009			rs2017305-A	rs2017305	0	2017305	upstream_gene_variant	0	0.92	9E-6	5.045757490560675		0.22	[NR] unit decrease	Affymetrix, Illumina [up to 2500000] (imputed)	N
2010-01-19	20038947	Shyn SI	2009-12-29	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20038947	Novel loci for major depression identified by genome-wide association study of Sequenced Treatment Alternatives to Relieve Depression and meta-analysis of three studies.	Major depressive disorder (broad)	3,957 European ancestry cases, 3,428 European ancestry controls	NA	8p21.3	8	20208538	SLC18A1, ATP6V1B2, LZTS1	ATP6V1B2			526			rs1106634-A	rs1106634	0	1106634	intron_variant	0	0.14	7E-7	6.154901959985743		1.3	[NR]	Affymetrix, Perlegen [2391203] (imputed)	N
2010-01-19	20038947	Shyn SI	2009-12-29	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20038947	Novel loci for major depression identified by genome-wide association study of Sequenced Treatment Alternatives to Relieve Depression and meta-analysis of three studies.	Major depressive disorder (broad)	3,957 European ancestry cases, 3,428 European ancestry controls	NA	7p15.3	7	21464809	SP4	SP4			6671			rs17144465-G	rs17144465	0	17144465	intron_variant	0	0.03	8E-7	6.096910013008056		1.56	[NR]	Affymetrix, Perlegen [2391203] (imputed)	N
2010-01-19	20038947	Shyn SI	2009-12-29	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20038947	Novel loci for major depression identified by genome-wide association study of Sequenced Treatment Alternatives to Relieve Depression and meta-analysis of three studies.	Major depressive disorder (broad)	3,957 European ancestry cases, 3,428 European ancestry controls	NA	3p26.1	3	7487868	GRM7	GRM7			2917			rs9870680-T	rs9870680	0	9870680	intron_variant	0	0.44	1E-6	6.0		1.19	[NR]	Affymetrix, Perlegen [2391203] (imputed)	N
2010-01-19	20038947	Shyn SI	2009-12-29	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20038947	Novel loci for major depression identified by genome-wide association study of Sequenced Treatment Alternatives to Relieve Depression and meta-analysis of three studies.	Major depressive disorder (broad)	3,957 European ancestry cases, 3,428 European ancestry controls	NA	7q32.3	7	131215362	AK294384	MKLN1			4289			rs10265216-A	rs10265216	0	10265216	intron_variant	0	0.28	3E-6	5.522878745280337		1.19	[NR]	Affymetrix, Perlegen [2391203] (imputed)	N
2010-01-19	20038947	Shyn SI	2009-12-29	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20038947	Novel loci for major depression identified by genome-wide association study of Sequenced Treatment Alternatives to Relieve Depression and meta-analysis of three studies.	Major depressive disorder (broad)	3,957 European ancestry cases, 3,428 European ancestry controls	NA	3q26.32	3	177573909	NR	LINC00578			100505566			rs644695-A	rs644695	0	644695	intron_variant	0	0.88	5E-6	5.301029995663981		1.35	[NR]	Affymetrix, Perlegen [2391203] (imputed)	N
2010-01-19	20038947	Shyn SI	2009-12-29	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20038947	Novel loci for major depression identified by genome-wide association study of Sequenced Treatment Alternatives to Relieve Depression and meta-analysis of three studies.	Major depressive disorder (broad)	3,957 European ancestry cases, 3,428 European ancestry controls	NA	2p14	2	67715348	BC043421	LOC105374786 - LOC101927701	105374786	101927701		64318	80706	rs724568-C	rs724568	0	724568	intergenic_variant	1	0.36	5E-6	5.301029995663981		1.17	[NR]	Affymetrix, Perlegen [2391203] (imputed)	N
2010-01-19	20038947	Shyn SI	2009-12-29	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20038947	Novel loci for major depression identified by genome-wide association study of Sequenced Treatment Alternatives to Relieve Depression and meta-analysis of three studies.	Major depressive disorder (broad)	3,957 European ancestry cases, 3,428 European ancestry controls	NA	Xq21.33	X	95824871	NR	LOC100420872 - LOC648927	100420872	648927		103727	148263	rs5990417-T	rs5990417	0	5990417	intergenic_variant	1	0.83	6E-6	5.221848749616356		1.23	[NR]	Affymetrix, Perlegen [2391203] (imputed)	N
2010-01-19	20038947	Shyn SI	2009-12-29	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20038947	Novel loci for major depression identified by genome-wide association study of Sequenced Treatment Alternatives to Relieve Depression and meta-analysis of three studies.	Major depressive disorder (broad)	3,957 European ancestry cases, 3,428 European ancestry controls	NA	6p25.1	6	6612234	LY86	LY86-AS1, LY86			285780, 9450			rs2326810-G	rs2326810	0	2326810	intron_variant	0	0.92	7E-6	5.154901959985743		1.41	[NR]	Affymetrix, Perlegen [2391203] (imputed)	N
2010-01-19	20038947	Shyn SI	2009-12-29	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20038947	Novel loci for major depression identified by genome-wide association study of Sequenced Treatment Alternatives to Relieve Depression and meta-analysis of three studies.	Major depressive disorder (broad)	3,957 European ancestry cases, 3,428 European ancestry controls	NA	10p12.1	10	29002969	NR	RPL21P93 - LOC107984174	653665	107984174		103445	55086	rs1612122-T	rs1612122	0	1612122	intergenic_variant	1	0.48	7E-6	5.154901959985743		1.17	[NR]	Affymetrix, Perlegen [2391203] (imputed)	N
2010-09-10	20673876	Rietschel M	2010-07-29	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20673876	Genome-wide association-, replication-, and neuroimaging study implicates HOMER1 in the etiology of major depression.	Major depressive disorder	597 European ancestry cases, 1,295 European ancestry controls	409 European ancestry cases, 541 European ancestry controls	5q14.1	5	79533426	HOMER1	RPL7AP32 - LOC105379047	133748	105379047		3275	14147	rs7713917-G	rs7713917	0	7713917	upstream_gene_variant	1	0.60	1E-6	6.0		1.33	[1.19-1.49]	Illumina [491238]	N
2010-09-10	20673876	Rietschel M	2010-07-29	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20673876	Genome-wide association-, replication-, and neuroimaging study implicates HOMER1 in the etiology of major depression.	Major depressive disorder	597 European ancestry cases, 1,295 European ancestry controls	409 European ancestry cases, 541 European ancestry controls	12q15	12	68976976	CPM	CPM - LOC107984471	1368	107984471		13736	30683	rs9943849-T	rs9943849	0	9943849	intergenic_variant	1	0.73	3E-6	5.522878745280337		1.37	[1.20-1.56]	Illumina [491238]	N
2010-09-10	20673876	Rietschel M	2010-07-29	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20673876	Genome-wide association-, replication-, and neuroimaging study implicates HOMER1 in the etiology of major depression.	Major depressive disorder	597 European ancestry cases, 1,295 European ancestry controls	409 European ancestry cases, 541 European ancestry controls	15q14	15	36021764	intergenic	LOC105370766 - LOC100507480	105370766	100507480		45594	24078	rs10520045-T	rs10520045	0	10520045	intron_variant	1	0.27	7E-6	5.154901959985743		1.32	[1.17-1.50]	Illumina [491238]	N
2011-06-01	21521612	Kohli MA	2011-04-28	Neuron	www.ncbi.nlm.nih.gov/pubmed/21521612	The neuronal transporter gene SLC6A15 confers risk to major depression.	Major depressive disorder	353 European ancestry cases, 366 European ancestry controls	991 African Americans, 4,308 European ancestry cases, 9,661 European ancestry controls	12q21.31	12	84170289	SLC6A15	LOC107984536			107984536			rs1545843-A	rs1545843	0	1545843	intergenic_variant	0	NR	1E-9	9.0		1.398	[1.254-1.557]	Illumina [365676]	N
2010-06-21	20516156	Lewis CM	2010-06-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20516156	Genome-wide association study of major recurrent depression in the U.K. population.	Major depressive disorder	1,636 European ancestry cases, 1,594 European ancestry controls	1,418 European ancestry cases, 1,918 European ancestry controls	1q31.3	1	193952418	LOC647167	RPL23AP22 - LOC107985242	100271291	107985242		195151	205727	rs606149-?	rs606149	0	606149	intergenic_variant	1	0.46	3E-6	5.522878745280337		1.25	[NR]	Illumina [471747]	N
2010-06-21	20516156	Lewis CM	2010-06-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20516156	Genome-wide association study of major recurrent depression in the U.K. population.	Major depressive disorder	1,636 European ancestry cases, 1,594 European ancestry controls	1,418 European ancestry cases, 1,918 European ancestry controls	5q14.3	5	83594091	VCAN	VCAN - HAPLN1	1462	1404		11788	44107	rs310501-?	rs310501	0	310501	intergenic_variant	1	0.33	7E-6	5.154901959985743		1.16	[NR]	Illumina [471747]	N
2010-06-21	20516156	Lewis CM	2010-06-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20516156	Genome-wide association study of major recurrent depression in the U.K. population.	Major depressive disorder	1,636 European ancestry cases, 1,594 European ancestry controls	1,418 European ancestry cases, 1,918 European ancestry controls	3q26.31	3	174311255	NLGN1	NLGN1 - RPL8P4	22871	402150		19968	65954	rs13074924-?	rs13074924	0	13074924	intergenic_variant	1	0.36	9E-6	5.045757490560675		1.18	[NR]	Illumina [471747]	N
2010-06-21	20516156	Lewis CM	2010-06-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20516156	Genome-wide association study of major recurrent depression in the U.K. population.	Major depressive disorder	1,636 European ancestry cases, 1,594 European ancestry controls	1,418 European ancestry cases, 1,918 European ancestry controls	6q27	6	164479565	LOC728275	LOC107986667			107986667			rs4709845-?	rs4709845	0	4709845	intergenic_variant	0	0.85	9E-6	5.045757490560675		1.21	[NR]	Illumina [471747]	N
2013-04-09	23290196	Hek K	2013-01-02	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23290196	A genome-wide association study of depressive symptoms.	Depression (quantitative trait)	up to 34,549 European ancestry individuals	up to 16,709 European ancestry individuals	5q21.2	5	104734216	NUDT12	LOC105379109			105379109			rs161645-A	rs161645	0	161645	intron_variant	0	0.34	8E-8	7.096910013008056				Affymetrix, Illumina [2391896] (imputed)	N
2013-04-09	23290196	Hek K	2013-01-02	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23290196	A genome-wide association study of depressive symptoms.	Depression (quantitative trait)	up to 34,549 European ancestry individuals	up to 16,709 European ancestry individuals	14q23.3	14	66987141	GPHN	GPHN			10243			rs8020095-A	rs8020095	0	8020095	intron_variant	0	0.17	3E-6	5.522878745280337				Affymetrix, Illumina [2391896] (imputed)	N
2014-08-08	24047446	Schosser A	2013-09-19	World J Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24047446	Genome-wide association study of co-occurring anxiety in major depression.	Anxiety in major depressive disorder	1,080 European ancestry cases, 442 European ancestry controls	NA	1p33	1	47553550	RPL21P24	ATP6V0E1P4 - LOC107984953	100874504	107984953		2800	134948	rs17420782-G	rs17420782	0	17420782	downstream_gene_variant	1	0.16	9E-6	5.045757490560675	(Quantitative)	0.55	[NR] unit increase	Illumina [471581]	N
2014-08-08	24047446	Schosser A	2013-09-19	World J Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24047446	Genome-wide association study of co-occurring anxiety in major depression.	Anxiety in major depressive disorder	1,080 European ancestry cases, 442 European ancestry controls	NA	11q14.3	11	89733564	LOC100130203	LOC100130203			100130203			rs17221829-A	rs17221829	0	17221829	non_coding_transcript_exon_variant	0	0.38	5E-6	5.301029995663981	(Quantitative)	0.4408	[NR] unit decrease	Illumina [471581]	N
2014-08-08	24047446	Schosser A	2013-09-19	World J Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24047446	Genome-wide association study of co-occurring anxiety in major depression.	Anxiety in major depressive disorder	1,080 European ancestry cases, 442 European ancestry controls	NA	Xp21.1	X	32195845	DMD	DMD			1756			rs921896-C	rs921896	0	921896	intron_variant	0	0.47	4E-6	5.3979400086720375	(Quantitative)	0.47	[NR] unit increase	Illumina [471581]	N
2014-08-08	24047446	Schosser A	2013-09-19	World J Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24047446	Genome-wide association study of co-occurring anxiety in major depression.	Anxiety in major depressive disorder	1,080 European ancestry cases, 442 European ancestry controls	NA	3q22.3	3	137049168	IL20RB	IL20RB - RNA5SP142	53833	100873409		38083	468966	rs17374749-?	rs17374749	0	17374749	intergenic_variant	1	0.78	7E-6	5.154901959985743	(Dichotomous)	1.54	[NR]	Illumina [471581]	N
2014-08-08	24047446	Schosser A	2013-09-19	World J Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24047446	Genome-wide association study of co-occurring anxiety in major depression.	Anxiety in major depressive disorder	1,080 European ancestry cases, 442 European ancestry controls	NA	6q26	6	161254459	AGPAT4	AGPAT4			56895			rs3798943-?	rs3798943	0	3798943	intron_variant	0	0.53	8E-6	5.096910013008056	(Dichotomous)	1.45	[NR]	Illumina [471581]	N
2014-08-08	24047446	Schosser A	2013-09-19	World J Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24047446	Genome-wide association study of co-occurring anxiety in major depression.	Anxiety in major depressive disorder	1,080 European ancestry cases, 442 European ancestry controls	NA	7p15.1	7	28772876	CREB5	CREB5			9586			rs10238623-A	rs10238623	0	10238623	intron_variant	0	0.28	5E-6	5.301029995663981	(Dichotomous)	1.545	[NR]	Illumina [471581]	N
2014-08-08	24047446	Schosser A	2013-09-19	World J Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24047446	Genome-wide association study of co-occurring anxiety in major depression.	Anxiety in major depressive disorder	1,080 European ancestry cases, 442 European ancestry controls	NA	9q22.32	9	96065532	LOC158435	ERCC6L2 - LOC158435	375748	158435		24440	307	rs7867155-?	rs7867155	0	7867155	intergenic_variant	1	0.88	9E-7	6.045757490560675	(Dichotomous)	1.84	[NR]	Illumina [471581]	N
2014-08-08	24047446	Schosser A	2013-09-19	World J Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24047446	Genome-wide association study of co-occurring anxiety in major depression.	Anxiety in major depressive disorder	1,080 European ancestry cases, 442 European ancestry controls	NA	21q22.2	21	40514656	DSCAM	DSCAM			1826			rs9980603-?	rs9980603	0	9980603	intron_variant	0	0.58	3E-7	6.522878745280337	(Dichotomous)	1.53	[NR]	Illumina [471581]	N
2014-08-08	24047446	Schosser A	2013-09-19	World J Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24047446	Genome-wide association study of co-occurring anxiety in major depression.	Anxiety and major depressive disorder	1,080 European ancestry cases, 1,588 European ancestry controls	NA	6p24.1	6	11811081	C6orf105	LOC107986568 - AMD1P4	107986568	100129761		18	50345	rs3950186-T	rs3950186	0	3950186	non_coding_transcript_exon_variant	1	0.338	8E-6	5.096910013008056		1.319	[NR]	Illumina [471581]	N
2014-08-08	24047446	Schosser A	2013-09-19	World J Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24047446	Genome-wide association study of co-occurring anxiety in major depression.	Anxiety and major depressive disorder	1,080 European ancestry cases, 1,588 European ancestry controls	NA	9p23	9	10192290	PTPRD	PTPRD			5789			rs294856-?	rs294856	0	294856	intron_variant	0	0.58	2E-6	5.698970004336019		1.34	[NR]	Illumina [471581]	N
2014-08-08	24047446	Schosser A	2013-09-19	World J Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24047446	Genome-wide association study of co-occurring anxiety in major depression.	Anxiety and major depressive disorder	1,080 European ancestry cases, 1,588 European ancestry controls	NA	17q25.3	17	78637883	CYTH1	LOC101928710 - CYTH1	101928710	9267		5826	36164	rs4796827-A	rs4796827	0	4796827	intergenic_variant	1	0.409	2E-6	5.698970004336019		1.326	[NR]	Illumina [471581]	N
2017-03-24	27622933	Li QS	2016-09-13	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/27622933	Analysis of 23andMe antidepressant efficacy survey data: implication of circadian rhythm and neuroplasticity in bupropion response.	Response to antidepressants in depression	7,795 European ancestry responder cases, 1,311 European ancestry non-responder cases	NA	2p22.3	2	33601810	FAM98A, MYADML	LOC105374455			105374455			rs1375194-?	rs1375194	0	1375194	upstream_gene_variant	0		2E-7	6.698970004336019		1.2578616	[1.15-1.37]	Illumina [~ 12000000] (imputed)	N
2017-03-24	27622933	Li QS	2016-09-13	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/27622933	Analysis of 23andMe antidepressant efficacy survey data: implication of circadian rhythm and neuroplasticity in bupropion response.	Response to antidepressants in depression	7,795 European ancestry responder cases, 1,311 European ancestry non-responder cases	NA	2q14.1	2	115195009	DPP10	DPP10			57628			rs190662943-?	rs190662943	0	190662943	intron_variant	0		7E-7	6.154901959985743		14.419	[5.177-40.161]	Illumina [~ 12000000] (imputed)	N
2017-03-24	27622933	Li QS	2016-09-13	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/27622933	Analysis of 23andMe antidepressant efficacy survey data: implication of circadian rhythm and neuroplasticity in bupropion response.	Response to antidepressants in depression	7,795 European ancestry responder cases, 1,311 European ancestry non-responder cases	NA	1q42.13	1	229213737	RHOU, RAB4A	LOC105373158 - LOC102723935	105373158	102723935		29274	24052	rs75507262-?	rs75507262	0	75507262	intergenic_variant	1		1E-6	6.0		2.3255813	[1.69-3.21]	Illumina [~ 12000000] (imputed)	N
2017-03-24	27622933	Li QS	2016-09-13	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/27622933	Analysis of 23andMe antidepressant efficacy survey data: implication of circadian rhythm and neuroplasticity in bupropion response.	Response to antidepressants in depression	7,795 European ancestry responder cases, 1,311 European ancestry non-responder cases	NA	12q24.32	12	127251320	Intergenic	LOC105370064 - LOC105370065	105370064	105370065		45401	22945	rs10847303-?	rs10847303	0	10847303	intergenic_variant	1		2E-6	5.698970004336019		1.242236	[1.14-1.36]	Illumina [~ 12000000] (imputed)	N
2017-03-24	27622933	Li QS	2016-09-13	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/27622933	Analysis of 23andMe antidepressant efficacy survey data: implication of circadian rhythm and neuroplasticity in bupropion response.	Response to antidepressants in depression	7,795 European ancestry responder cases, 1,311 European ancestry non-responder cases	NA	20p13	20	3996678	RNF24	RNF24			11237			rs73086581-?	rs73086581	0	73086581	intron_variant	0		2E-6	5.698970004336019		1.299	[1.169-1.444]	Illumina [~ 12000000] (imputed)	N
2017-03-24	27622933	Li QS	2016-09-13	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/27622933	Analysis of 23andMe antidepressant efficacy survey data: implication of circadian rhythm and neuroplasticity in bupropion response.	Non-response to antidepressants and depression	1,311 European ancestry non-responder cases, 192,178 European ancestry healthy controls	NA	21q22.2	21	38360474	KCNJ15, ERG	LOC107985513 - ERG	107985513	2078		4545	6787	rs190544851-?	rs190544851	0	190544851	intergenic_variant	1		3E-7	6.522878745280337		14.29	[3.555-57.454]	Illumina [~ 12000000] (imputed)	N
2017-03-24	27622933	Li QS	2016-09-13	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/27622933	Analysis of 23andMe antidepressant efficacy survey data: implication of circadian rhythm and neuroplasticity in bupropion response.	Non-response to antidepressants and depression	1,311 European ancestry non-responder cases, 192,178 European ancestry healthy controls	NA	6q25.3	6	158893901	C6orf99	C6orf99			100130967			rs57043326-?	rs57043326	0	57043326	intron_variant	0		8E-7	6.096910013008056		2.65252	[1.69-4.17]	Illumina [~ 12000000] (imputed)	N
2017-03-24	27622933	Li QS	2016-09-13	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/27622933	Analysis of 23andMe antidepressant efficacy survey data: implication of circadian rhythm and neuroplasticity in bupropion response.	Non-response to antidepressants and depression	1,311 European ancestry non-responder cases, 192,178 European ancestry healthy controls	NA	1p36.21	1	14959860	KAZN	KAZN			23254			rs12068879-?	rs12068879	0	12068879	intron_variant	0		1E-6	6.0		2.221	[1.667-2.958]	Illumina [~ 12000000] (imputed)	N
2017-03-24	27622933	Li QS	2016-09-13	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/27622933	Analysis of 23andMe antidepressant efficacy survey data: implication of circadian rhythm and neuroplasticity in bupropion response.	Non-response to antidepressants and depression	1,311 European ancestry non-responder cases, 192,178 European ancestry healthy controls	NA	9p23	9	10582445	PTPRD	PTPRD			5789			rs1322281-?	rs1322281	0	1322281	intron_variant	0		1E-6	6.0		1.242	[1.139-1.354]	Illumina [~ 12000000] (imputed)	N
2017-03-24	27622933	Li QS	2016-09-13	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/27622933	Analysis of 23andMe antidepressant efficacy survey data: implication of circadian rhythm and neuroplasticity in bupropion response.	Non-response to antidepressants and depression	1,311 European ancestry non-responder cases, 192,178 European ancestry healthy controls	NA	2p22.3	2	33575832	RASGRP3, FAM98A	LOC105374454 - FAM98A	105374454	25940		6402	7829	rs13418410-?	rs13418410	0	13418410	intergenic_variant	1		2E-6	5.698970004336019		1.212	[1.121-1.311]	Illumina [~ 12000000] (imputed)	N
2017-03-24	27622933	Li QS	2016-09-13	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/27622933	Analysis of 23andMe antidepressant efficacy survey data: implication of circadian rhythm and neuroplasticity in bupropion response.	Response to antidepressants and depression	7,795 European ancestry responder cases, 191,173 European ancestry healthy controls	NA	12q13.13	12	51525350	SLC4A8, SCN8A	SLC4A8 - SCN8A	9498	6334		9587	64609	rs34807503-?	rs34807503	0	34807503	intergenic_variant	1		5E-7	6.301029995663981		1.0905125	[1.05-1.13]	Illumina [~ 12000000] (imputed)	N
