DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2016-09-06	26433762	Liu X	2015-09-25	J Affect Disord	www.ncbi.nlm.nih.gov/pubmed/26433762	A genome-wide association study of bipolar disorder with comorbid eating disorder replicates the SOX2-OT region.	Bipolar disorder and eating disorder	184 European ancestry cases with bipolar disorder and eating disorder, 1,370 European ancestry controls	NA	16q23.2	16	80071969	NR	LOC105371357			105371357			rs12149074-G	rs12149074	0	12149074	intron_variant	0	0.63	4E-6	5.3979400086720375		1.7857143	[NR]	Affymetrix [703012]	N
2008-06-16	17486107	Baum AE	2007-05-08	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/17486107	A genome-wide association study implicates diacylglycerol kinase eta (DGKH) and several other genes in the etiology of bipolar disorder.	Bipolar disorder	461 European ancestry cases, 563 European ancestry controls	772 European ancestry cases, 876 European ancestry controls	13q14.11	13	42079301	DGKH	DGKH			160851			rs1012053-A	rs1012053	0	1012053	intron_variant	0	0.84	2E-8	7.698970004336019		1.59	[1.35-1.87]	Illumina [555235]	N
2008-09-12	18711365	Ferreira MA	2008-08-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18711365	Collaborative genome-wide association analysis supports a role for ANK3 and CACNA1C in bipolar disorder.	Bipolar disorder	4,387 European ancestry cases, 6,209 European ancestry controls	NA	10q21.2	10	60420054	ANK3	ANK3			288			rs10994336-T	rs10994336	0	10994336	intron_variant	0	0.05	9E-9	8.045757490560675		1.45	[NR]	Affymetrix [1769948] (imputed)	N
2008-09-12	18711365	Ferreira MA	2008-08-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18711365	Collaborative genome-wide association analysis supports a role for ANK3 and CACNA1C in bipolar disorder.	Bipolar disorder	4,387 European ancestry cases, 6,209 European ancestry controls	NA	15q14	15	38703290	C15orf53, RASGRP1	C15orf53 - LOC105370776	400359	105370776		3252	26400	rs12899449-?	rs12899449	0	12899449	downstream_gene_variant	1	0.72	4E-7	6.3979400086720375		1.2	[NR]	Affymetrix [1769948] (imputed)	N
2008-09-12	18711365	Ferreira MA	2008-08-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18711365	Collaborative genome-wide association analysis supports a role for ANK3 and CACNA1C in bipolar disorder.	Bipolar disorder	4,387 European ancestry cases, 6,209 European ancestry controls	NA	2q11.2	2	96747751	intergenic	LMAN2L - CNNM4	81562	26504		7659	13151	rs2314398-?	rs2314398	0	2314398	regulatory_region_variant	1	0.69	3E-6	5.522878745280337		1.17	[NR]	Affymetrix [1769948] (imputed)	N
2008-09-12	18711365	Ferreira MA	2008-08-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18711365	Collaborative genome-wide association analysis supports a role for ANK3 and CACNA1C in bipolar disorder.	Bipolar disorder	4,387 European ancestry cases, 6,209 European ancestry controls	NA	9q33.3	9	127345685	NR	GARNL3			84253			rs4130590-?	rs4130590	0	4130590	intron_variant	0	0.56	3E-6	5.522878745280337		1.16	[NR]	Affymetrix [1769948] (imputed)	N
2008-09-12	18711365	Ferreira MA	2008-08-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18711365	Collaborative genome-wide association analysis supports a role for ANK3 and CACNA1C in bipolar disorder.	Bipolar disorder	4,387 European ancestry cases, 6,209 European ancestry controls	NA	11q14.1	11	79372576	NR	TENM4			26011			rs12290811-A	rs12290811	0	12290811	intron_variant	0	0.15	4E-6	5.3979400086720375		1.2	[NR]	Affymetrix [1769948] (imputed)	N
2008-09-12	18711365	Ferreira MA	2008-08-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18711365	Collaborative genome-wide association analysis supports a role for ANK3 and CACNA1C in bipolar disorder.	Bipolar disorder	4,387 European ancestry cases, 6,209 European ancestry controls	NA	6q25.2	6	152417619	NR	SYNE1			23345			rs17082664-G	rs17082664	0	17082664	intron_variant	0	0.13	4E-6	5.3979400086720375		1.22	[NR]	Affymetrix [1769948] (imputed)	N
2008-09-12	18711365	Ferreira MA	2008-08-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18711365	Collaborative genome-wide association analysis supports a role for ANK3 and CACNA1C in bipolar disorder.	Bipolar disorder	4,387 European ancestry cases, 6,209 European ancestry controls	NA	15q14	15	38219782	NR	LOC107984773 - LOC107984760	107984773	107984760		146520	30943	rs16966460-G	rs16966460	0	16966460	intron_variant	1	0.10	4E-6	5.3979400086720375		1.26	[NR]	Affymetrix [1769948] (imputed)	N
2008-09-12	18711365	Ferreira MA	2008-08-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18711365	Collaborative genome-wide association analysis supports a role for ANK3 and CACNA1C in bipolar disorder.	Bipolar disorder	4,387 European ancestry cases, 6,209 European ancestry controls	NA	3p22.3	3	32288005	NR	CMTM8			152189			rs4380451-?	rs4380451	0	4380451	intron_variant	0	0.73	4E-6	5.3979400086720375		1.18	[NR]	Affymetrix [1769948] (imputed)	N
2008-09-12	18711365	Ferreira MA	2008-08-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18711365	Collaborative genome-wide association analysis supports a role for ANK3 and CACNA1C in bipolar disorder.	Bipolar disorder	4,387 European ancestry cases, 6,209 European ancestry controls	NA	9p13.3	9	33799372	NR	PRSS3 - UBE2R2	5646	54926		141	17792	rs216345-T	rs216345	0	216345	intron_variant	1	0.37	4E-6	5.3979400086720375		1.15	[NR]	Affymetrix [1769948] (imputed)	N
2008-09-12	18711365	Ferreira MA	2008-08-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18711365	Collaborative genome-wide association analysis supports a role for ANK3 and CACNA1C in bipolar disorder.	Bipolar disorder	4,387 European ancestry cases, 6,209 European ancestry controls	NA	3p24.3	3	21664877	NR	ZNF385D			79750			rs3821396-A	rs3821396	0	3821396	intron_variant	0	0.11	5E-6	5.301029995663981		1.23	[NR]	Affymetrix [1769948] (imputed)	N
2008-09-12	18711365	Ferreira MA	2008-08-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18711365	Collaborative genome-wide association analysis supports a role for ANK3 and CACNA1C in bipolar disorder.	Bipolar disorder	4,387 European ancestry cases, 6,209 European ancestry controls	NA	14q13.1	14	33011716	NR	NPAS3			64067			rs8015959-T	rs8015959	0	8015959	intron_variant	0	0.02	5E-6	5.301029995663981		1.59	[NR]	Affymetrix [1769948] (imputed)	N
2008-09-12	18711365	Ferreira MA	2008-08-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18711365	Collaborative genome-wide association analysis supports a role for ANK3 and CACNA1C in bipolar disorder.	Bipolar disorder	4,387 European ancestry cases, 6,209 European ancestry controls	NA	14q11.2	14	23912306	NR	LOC102724845			102724845			rs12436436-C	rs12436436	0	12436436	intergenic_variant	0	0.08	5E-6	5.301029995663981		1.3	[NR]	Affymetrix [1769948] (imputed)	N
2008-09-12	18711365	Ferreira MA	2008-08-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18711365	Collaborative genome-wide association analysis supports a role for ANK3 and CACNA1C in bipolar disorder.	Bipolar disorder	4,387 European ancestry cases, 6,209 European ancestry controls	NA	3p24.3	3	21207150	NR	LOC105376988			105376988			rs11720452-?	rs11720452	0	11720452	intron_variant	0	0.58	5E-6	5.301029995663981		1.15	[NR]	Affymetrix [1769948] (imputed)	N
2008-09-12	18711365	Ferreira MA	2008-08-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18711365	Collaborative genome-wide association analysis supports a role for ANK3 and CACNA1C in bipolar disorder.	Bipolar disorder	4,387 European ancestry cases, 6,209 European ancestry controls	NA	1p21.2	1	101472921	NR	LINC01307 - LOC105378872	104355286	105378872		95608	166639	rs1948368-?	rs1948368	0	1948368	regulatory_region_variant	1	0.51	6E-6	5.221848749616356		1.15	[NR]	Affymetrix [1769948] (imputed)	N
2008-09-12	18711365	Ferreira MA	2008-08-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18711365	Collaborative genome-wide association analysis supports a role for ANK3 and CACNA1C in bipolar disorder.	Bipolar disorder	4,387 European ancestry cases, 6,209 European ancestry controls	NA	9q31.3	9	110434983	NR	SVEP1			79987			rs7042161-?	rs7042161	0	7042161	intron_variant	0	0.65	6E-6	5.221848749616356		1.15	[NR]	Affymetrix [1769948] (imputed)	N
2008-09-12	18711365	Ferreira MA	2008-08-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18711365	Collaborative genome-wide association analysis supports a role for ANK3 and CACNA1C in bipolar disorder.	Bipolar disorder	4,387 European ancestry cases, 6,209 European ancestry controls	NA	11q24.2	11	124668099	NR	SIAE			54414			rs544368-T	rs544368	0	544368	intron_variant	0	0.12	6E-6	5.221848749616356		1.22	[NR]	Affymetrix [1769948] (imputed)	N
2008-09-12	18711365	Ferreira MA	2008-08-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18711365	Collaborative genome-wide association analysis supports a role for ANK3 and CACNA1C in bipolar disorder.	Bipolar disorder	4,387 European ancestry cases, 6,209 European ancestry controls	NA	15q25.1	15	80402580	NR	LOC101929560 - ARNT2	101929560	9915		40116	1770	rs2278702-?	rs2278702	0	2278702	intron_variant	1	0.83	6E-6	5.221848749616356		1.21	[NR]	Affymetrix [1769948] (imputed)	N
2008-09-12	18711365	Ferreira MA	2008-08-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18711365	Collaborative genome-wide association analysis supports a role for ANK3 and CACNA1C in bipolar disorder.	Bipolar disorder	4,387 European ancestry cases, 6,209 European ancestry controls	NA	18p11.32	18	278796	NR	THOC1 - COLEC12	9984	81035		10737	40559	rs7226677-G	rs7226677	0	7226677	regulatory_region_variant	1	0.12	7E-6	5.154901959985743		1.24	[NR]	Affymetrix [1769948] (imputed)	N
2008-09-12	18711365	Ferreira MA	2008-08-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18711365	Collaborative genome-wide association analysis supports a role for ANK3 and CACNA1C in bipolar disorder.	Bipolar disorder	4,387 European ancestry cases, 6,209 European ancestry controls	NA	3p26.2	3	3617156	NR	LOC100130207			100130207			rs1601875-?	rs1601875	0	1601875	intron_variant	0	0.50	7E-6	5.154901959985743		1.14	[NR]	Affymetrix [1769948] (imputed)	N
2008-09-12	18711365	Ferreira MA	2008-08-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18711365	Collaborative genome-wide association analysis supports a role for ANK3 and CACNA1C in bipolar disorder.	Bipolar disorder	4,387 European ancestry cases, 6,209 European ancestry controls	NA	10q22.3	10	79195310	NR	ZMIZ1			57178			rs703965-?	rs703965	0	703965	intron_variant	0	0.54	8E-6	5.096910013008056		1.15	[NR]	Affymetrix [1769948] (imputed)	N
2008-09-12	18711365	Ferreira MA	2008-08-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18711365	Collaborative genome-wide association analysis supports a role for ANK3 and CACNA1C in bipolar disorder.	Bipolar disorder	4,387 European ancestry cases, 6,209 European ancestry controls	NA	12p13.33	12	2236129	CACNA1C	CACNA1C			775			rs1006737-A	rs1006737	0	1006737	intron_variant	0	0.32	7E-8	7.154901959985743		1.18	[NR]	Affymetrix [1769948] (imputed)	N
2009-05-14	19416921	Scott LJ	2009-05-05	Proc Natl Acad Sci U S A	www.ncbi.nlm.nih.gov/pubmed/19416921	Genome-wide association and meta-analysis of bipolar disorder in individuals of European ancestry.	Bipolar disorder	3,683 European ancestry cases, 14,507 European ancestry controls	NA	1p32.1	1	60629886	NF1A	LOC105378763 - LOC101926964	105378763	101926964		1770	29745	rs472913-C	rs472913	0	472913	intron_variant	1	0.50	2E-7	6.698970004336019		1.18	[1.11-1.25]	Affymetrix, Illumina [2366197] (imputed)	N
2009-05-14	19416921	Scott LJ	2009-05-05	Proc Natl Acad Sci U S A	www.ncbi.nlm.nih.gov/pubmed/19416921	Genome-wide association and meta-analysis of bipolar disorder in individuals of European ancestry.	Bipolar disorder	3,683 European ancestry cases, 14,507 European ancestry controls	NA	2p12	2	79312862	CTNNA2	LOC107985902			107985902			rs13409348-G	rs13409348	0	13409348	intron_variant	0	0.24	3E-6	5.522878745280337		1.2	[1.11-1.29]	Affymetrix, Illumina [2366197] (imputed)	N
2009-05-14	19416921	Scott LJ	2009-05-05	Proc Natl Acad Sci U S A	www.ncbi.nlm.nih.gov/pubmed/19416921	Genome-wide association and meta-analysis of bipolar disorder in individuals of European ancestry.	Bipolar disorder	3,683 European ancestry cases, 14,507 European ancestry controls	NA	2q11.2	2	98849039	intergenic	KIAA1211L			343990			rs6733011-G	rs6733011	0	6733011	intron_variant	0	0.46	3E-6	5.522878745280337		1.17	[1.10-1.25]	Affymetrix, Illumina [2366197] (imputed)	N
2009-05-14	19416921	Scott LJ	2009-05-05	Proc Natl Acad Sci U S A	www.ncbi.nlm.nih.gov/pubmed/19416921	Genome-wide association and meta-analysis of bipolar disorder in individuals of European ancestry.	Bipolar disorder	3,683 European ancestry cases, 14,507 European ancestry controls	NA	3p21.1	3	52786995	ITIH1, NEK4	ITIH1			3697			rs1042779-A	rs1042779	0	1042779	missense_variant	0	0.63	2E-7	6.698970004336019		1.19	[1.11-1.27]	Affymetrix, Illumina [2366197] (imputed)	N
2009-05-14	19416921	Scott LJ	2009-05-05	Proc Natl Acad Sci U S A	www.ncbi.nlm.nih.gov/pubmed/19416921	Genome-wide association and meta-analysis of bipolar disorder in individuals of European ancestry.	Bipolar disorder	3,683 European ancestry cases, 14,507 European ancestry controls	NA	3q26.1	3	164044176	NR	LOC102724419			102724419			rs7427021-G	rs7427021	0	7427021	intergenic_variant	0	0.56	5E-6	5.301029995663981		1.16	[1.09-1.24]	Affymetrix, Illumina [2366197] (imputed)	N
2009-05-14	19416921	Scott LJ	2009-05-05	Proc Natl Acad Sci U S A	www.ncbi.nlm.nih.gov/pubmed/19416921	Genome-wide association and meta-analysis of bipolar disorder in individuals of European ancestry.	Bipolar disorder	3,683 European ancestry cases, 14,507 European ancestry controls	NA	4q12	4	54616651	KIT	LOC339978 - KIT	339978	3815		9520	41277	rs2537859-T	rs2537859	0	2537859	intergenic_variant	1	0.60	4E-6	5.3979400086720375		1.16	[1.09-1.24]	Affymetrix, Illumina [2366197] (imputed)	N
2009-05-14	19416921	Scott LJ	2009-05-05	Proc Natl Acad Sci U S A	www.ncbi.nlm.nih.gov/pubmed/19416921	Genome-wide association and meta-analysis of bipolar disorder in individuals of European ancestry.	Bipolar disorder	3,683 European ancestry cases, 14,507 European ancestry controls	NA	5q15	5	94818883	MCTP1	MCTP1			79772			rs17418283-C	rs17418283	0	17418283	intron_variant	0	0.28	1E-7	7.0		1.21	[1.13-1.30]	Affymetrix, Illumina [2366197] (imputed)	N
2009-05-14	19416921	Scott LJ	2009-05-05	Proc Natl Acad Sci U S A	www.ncbi.nlm.nih.gov/pubmed/19416921	Genome-wide association and meta-analysis of bipolar disorder in individuals of European ancestry.	Bipolar disorder	3,683 European ancestry cases, 14,507 European ancestry controls	NA	8p12	8	34269430	NR	LOC105379365 - RPL10AP3	105379365	137107		41808	53530	rs6990255-T	rs6990255	0	6990255	intron_variant	1	0.95	6E-6	5.221848749616356		1.33	[1.18-1.51]	Affymetrix, Illumina [2366197] (imputed)	N
2009-05-14	19416921	Scott LJ	2009-05-05	Proc Natl Acad Sci U S A	www.ncbi.nlm.nih.gov/pubmed/19416921	Genome-wide association and meta-analysis of bipolar disorder in individuals of European ancestry.	Bipolar disorder	3,683 European ancestry cases, 14,507 European ancestry controls	NA	9q34.13	9	132969648	NR	GFI1B			8328			rs2905072-A	rs2905072	0	2905072	intron_variant	0	0.77	6E-6	5.221848749616356		1.21	[1.11-1.32]	Affymetrix, Illumina [2366197] (imputed)	N
2009-05-14	19416921	Scott LJ	2009-05-05	Proc Natl Acad Sci U S A	www.ncbi.nlm.nih.gov/pubmed/19416921	Genome-wide association and meta-analysis of bipolar disorder in individuals of European ancestry.	Bipolar disorder	3,683 European ancestry cases, 14,507 European ancestry controls	NA	11q13.2	11	66567837	NR	CTSF			8722			rs2242663-T	rs2242663	0	2242663	intron_variant	0	0.25	1E-6	6.0		1.2	[1.11-1.29]	Affymetrix, Illumina [2366197] (imputed)	N
2009-05-14	19416921	Scott LJ	2009-05-05	Proc Natl Acad Sci U S A	www.ncbi.nlm.nih.gov/pubmed/19416921	Genome-wide association and meta-analysis of bipolar disorder in individuals of European ancestry.	Bipolar disorder	3,683 European ancestry cases, 14,507 European ancestry controls	NA	15q23	15	70188275	NR	LOC107984734 - RNU6-745P	107984734	106481415		53978	4961	rs6494849-A	rs6494849	0	6494849	upstream_gene_variant	1	0.12	7E-6	5.154901959985743		1.23	[1.13-1.35]	Affymetrix, Illumina [2366197] (imputed)	N
2009-05-14	19416921	Scott LJ	2009-05-05	Proc Natl Acad Sci U S A	www.ncbi.nlm.nih.gov/pubmed/19416921	Genome-wide association and meta-analysis of bipolar disorder in individuals of European ancestry.	Bipolar disorder	3,683 European ancestry cases, 14,507 European ancestry controls	NA	17q21.33	17	49486650	NR	LOC101927207 - NGFR	101927207	4804		24901	8643	rs1035050-T	rs1035050	0	1035050	regulatory_region_variant	1	0.40	9E-6	5.045757490560675		1.17	[1.09-1.25]	Affymetrix, Illumina [2366197] (imputed)	N
2009-05-14	19416921	Scott LJ	2009-05-05	Proc Natl Acad Sci U S A	www.ncbi.nlm.nih.gov/pubmed/19416921	Genome-wide association and meta-analysis of bipolar disorder in individuals of European ancestry.	Bipolar disorder	3,683 European ancestry cases, 14,507 European ancestry controls	NA	19p13.3	19	1811604	NR	ATP8B3			148229			rs7250872-T	rs7250872	0	7250872	missense_variant	0	0.69	2E-6	5.698970004336019		1.21	[1.12-1.31]	Affymetrix, Illumina [2366197] (imputed)	N
2009-06-16	19488044	Smith EN	2009-06-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/19488044	Genome-wide association study of bipolar disorder in European American and African American individuals.	Bipolar disorder	1,001 European ancestry cases, 1,033 European ancestry controls, 345 African American cases, 670 African American controls	1,550 European ancestry individuals from 250 families, 1,263 European ancestry cases, 431 European ancestry controls	19q13.11	19	32426549	DPY19L3	DPY19L3			147991			rs2111504-T	rs2111504	0	2111504	intron_variant	0	0.23	2E-6	5.698970004336019	(AA)	1.74	[NR]	Affymetrix [702044]	N
2011-09-03	21771265	Yosifova A	2011-07-19	Genes Brain Behav	www.ncbi.nlm.nih.gov/pubmed/21771265	Genome-wide association study on bipolar disorder in the Bulgarian population.	Bipolar disorder	188 Bulgarian ancestry cases, 376 Bulgarian ancestry controls	122 Bulgarian ancestry cases, 328 Bulgarian ancestry controls	19q13.2	19	42016956	GRIK5	GRIK5			2901			rs8099939-T	rs8099939	0	8099939	intron_variant	0	0.39	2E-6	5.698970004336019		1.95	[1.43-2.67]	Illumina [497732]	N
2011-09-03	21771265	Yosifova A	2011-07-19	Genes Brain Behav	www.ncbi.nlm.nih.gov/pubmed/21771265	Genome-wide association study on bipolar disorder in the Bulgarian population.	Bipolar disorder	188 Bulgarian ancestry cases, 376 Bulgarian ancestry controls	122 Bulgarian ancestry cases, 328 Bulgarian ancestry controls	20q13.13	20	50758705	PARD6B	PARD6B - BCAS4	84612	55653		4964	36189	rs6122972-A	rs6122972	0	6122972	downstream_gene_variant	1	0.82	3E-6	5.522878745280337		2.02	[1.46-2.80]	Illumina [497732]	N
2011-09-03	21771265	Yosifova A	2011-07-19	Genes Brain Behav	www.ncbi.nlm.nih.gov/pubmed/21771265	Genome-wide association study on bipolar disorder in the Bulgarian population.	Bipolar disorder	188 Bulgarian ancestry cases, 376 Bulgarian ancestry controls	122 Bulgarian ancestry cases, 328 Bulgarian ancestry controls	15q25.1	15	78932341	CTSH	CTSH			1512			rs2289700-A	rs2289700	0	2289700	intron_variant	0	0.07	9E-6	5.045757490560675		2.13	[1.53-2.95]	Illumina [497732]	N
2012-01-24	21254220	Jiang Y	2011-02-01	Genet Epidemiol	www.ncbi.nlm.nih.gov/pubmed/21254220	Propensity score-based nonparametric test revealing genetic variants underlying bipolar disorder.	Bipolar disorder	1,868 European ancestry cases, 2,938 European ancestry controls	NA	6p21.33	6	31359924	NR	HLA-B - DHFRP2	3106	729816		2679	3543	rs9378249-?	rs9378249	0	9378249	upstream_gene_variant	1	NR	1E-8	8.0	(addtive)			Affymetrix [NR]	N
2012-01-24	21254220	Jiang Y	2011-02-01	Genet Epidemiol	www.ncbi.nlm.nih.gov/pubmed/21254220	Propensity score-based nonparametric test revealing genetic variants underlying bipolar disorder.	Bipolar disorder	1,868 European ancestry cases, 2,938 European ancestry controls	NA	17q22	17	57788926	NR	LOC105371839			105371839			rs12938916-?	rs12938916	0	12938916	intron_variant	0	NR	5E-7	6.301029995663981	(dominant)			Affymetrix [NR]	N
2012-01-24	21254220	Jiang Y	2011-02-01	Genet Epidemiol	www.ncbi.nlm.nih.gov/pubmed/21254220	Propensity score-based nonparametric test revealing genetic variants underlying bipolar disorder.	Bipolar disorder	1,868 European ancestry cases, 2,938 European ancestry controls	NA	16p12.2	16	23622705	NR	PALB2			79728			rs420259-?	rs420259	0	420259	intron_variant	0	NR	9E-9	8.045757490560675	(recessive)			Affymetrix [NR]	N
