DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2009-10-23	19812673	Weiss LA	2009-10-08	Nature	www.ncbi.nlm.nih.gov/pubmed/19812673	A genome-wide linkage and association scan reveals novel loci for autism.	Autism	1,553 cases from 1,031 families	2,073 trios	5q13.3	5	77121217	NR	ZBED3-AS1			728723			rs6453278-?	rs6453278	0	6453278	intron_variant	0	NR	5E-6	5.301029995663981		1.25	[NR]	Affymetrix [~ 365000]	N
2015-06-18	25534755	Chaste P	2014-09-30	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25534755	A Genome-wide Association Study of Autism Using the Simons Simplex Collection: Does Reducing Phenotypic Heterogeneity in Autism Increase Genetic Homogeneity?	Autism spectrum disorder-related traits	1633 European ancestry trios, 942 trios	NA	3q22.1	3	133691804	intergenic	TF, TFP1			7018, 100129696			rs1867503-?	rs1867503	0	1867503	non_coding_transcript_exon_variant	0	NR	4E-7	6.3979400086720375	(ASD paternal model)	1.55	[1.30-1.84]	Illumina [up to 2017939]	N
2015-06-18	25534755	Chaste P	2014-09-30	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25534755	A Genome-wide Association Study of Autism Using the Simons Simplex Collection: Does Reducing Phenotypic Heterogeneity in Autism Increase Genetic Homogeneity?	Autism spectrum disorder-related traits	1633 European ancestry trios, 942 trios	NA	10q24.32	10	102431844	CUEDC2	CUEDC2			79004			rs1409313-?	rs1409313	0	1409313	intron_variant	0	NR	4E-7	6.3979400086720375	(ASD paternal model)	1.75	[1.40-2.18]	Illumina [up to 2017939]	N
2015-06-18	25534755	Chaste P	2014-09-30	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25534755	A Genome-wide Association Study of Autism Using the Simons Simplex Collection: Does Reducing Phenotypic Heterogeneity in Autism Increase Genetic Homogeneity?	Autism spectrum disorder-related traits	1633 European ancestry trios, 942 trios	NA	13q33.3	13	109501681	intergenic	LOC105370359 - LOC107984602	105370359	107984602		97377	52242	rs4773054-?	rs4773054	0	4773054	intergenic_variant	1	NR	5E-8	7.301029995663981	(ASD paternal model)	2.66	[1.83-3.86]	Illumina [up to 2017939]	N
2016-09-07	26398136	Kuo PH	2015-09-23	PLoS One	www.ncbi.nlm.nih.gov/pubmed/26398136	Genome-Wide Association Study for Autism Spectrum Disorder in Taiwanese Han Population.	Autism spectrum disorder	315 Han Chinese ancestry cases, 1,115 Han Chinese ancestry controls	282 Han Chinese ancestry cases, 480 Han Chinese ancestry controls	3q26.31	3	174846812	NAALADL2	NAALADL2			254827			rs3914502-A	rs3914502	0	3914502	intron_variant	0	0.38	4E-6	5.3979400086720375		1.4	[1.20-1.60]	Affymetrix [546171]	N
2016-09-07	26398136	Kuo PH	2015-09-23	PLoS One	www.ncbi.nlm.nih.gov/pubmed/26398136	Genome-Wide Association Study for Autism Spectrum Disorder in Taiwanese Han Population.	Autism spectrum disorder	315 Han Chinese ancestry cases, 1,115 Han Chinese ancestry controls	282 Han Chinese ancestry cases, 480 Han Chinese ancestry controls	8q24.13	8	122499413	intergenic	LOC105375734			105375734			rs12543592-G	rs12543592	0	12543592	intergenic_variant	0	0.5	3E-6	5.522878745280337		1.43	[1.25-1.67]	Affymetrix [546171]	N
2016-09-07	26398136	Kuo PH	2015-09-23	PLoS One	www.ncbi.nlm.nih.gov/pubmed/26398136	Genome-Wide Association Study for Autism Spectrum Disorder in Taiwanese Han Population.	Autism spectrum disorder	315 Han Chinese ancestry cases, 1,115 Han Chinese ancestry controls	282 Han Chinese ancestry cases, 480 Han Chinese ancestry controls	1q44	1	248241352	OR2M4	OR2M4 - OR2T33	26245	391195		1488	31500	rs10888329-?	rs10888329	0	10888329	3_prime_UTR_variant	1	0.804	8E-6	5.096910013008056		1.82	[1.39-2.33]	Affymetrix [546171]	N
2016-09-07	26398136	Kuo PH	2015-09-23	PLoS One	www.ncbi.nlm.nih.gov/pubmed/26398136	Genome-Wide Association Study for Autism Spectrum Disorder in Taiwanese Han Population.	Autism spectrum disorder	315 Han Chinese ancestry cases, 1,115 Han Chinese ancestry controls	282 Han Chinese ancestry cases, 480 Han Chinese ancestry controls	17p13.3	17	2374770	MNT	SGSM2			9905			rs2447097-A	rs2447097	0	2447097	intron_variant	0	0.261	9E-6	5.045757490560675		1.53	[1.27-1.85]	Affymetrix [546171]	N
2015-06-18	25534755	Chaste P	2014-09-30	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25534755	A Genome-wide Association Study of Autism Using the Simons Simplex Collection: Does Reducing Phenotypic Heterogeneity in Autism Increase Genetic Homogeneity?	Autism spectrum disorder-related traits	1633 European ancestry trios, 942 trios	NA	10q21.2	10	62579087	ZNF365	ZNF365			22891			rs2393895-?	rs2393895	0	2393895	intron_variant	0	NR	2E-7	6.698970004336019	(Higher ADOS social affect impairment)	1.91	[1.48-2.47]	Illumina [up to 2017939]	N
2014-07-23	24189344	Xia K	2013-11-05	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24189344	Common genetic variants on 1p13.2 associate with risk of autism.	Autism	275 Chinese ancestry cases and 550 Chinese ancestry controls from 275 trios, 136 Chinese ancestry cases, 984 Chinese ancestry controls	1,299 European ancestry cases and 2,598 European ancestry controls from 1,299 trios	1p13.2	1	114405659	TRIM33, BCAS2, DENND2C	TRIM33			51592			rs6537825-A	rs6537825	0	6537825	missense_variant	0	NR	3E-8	7.522878745280337		1.4	[NR]	Illumina [702234] (imputed)	N
2014-07-23	24189344	Xia K	2013-11-05	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24189344	Common genetic variants on 1p13.2 associate with risk of autism.	Autism	275 Chinese ancestry cases and 550 Chinese ancestry controls from 275 trios, 136 Chinese ancestry cases, 984 Chinese ancestry controls	1,299 European ancestry cases and 2,598 European ancestry controls from 1,299 trios	1p13.2	1	114697195	AMPD1, NRAS, CSDE1	AMPD1 - RN7SL432P	270	106481041		1577	432	rs926938-A	rs926938	0	926938	upstream_gene_variant	1	0.50	4E-8	7.3979400086720375		1.27	[NR]	Illumina [702234] (imputed)	N
2014-07-23	24189344	Xia K	2013-11-05	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24189344	Common genetic variants on 1p13.2 associate with risk of autism.	Autism	275 Chinese ancestry cases and 550 Chinese ancestry controls from 275 trios, 136 Chinese ancestry cases, 984 Chinese ancestry controls	1,299 European ancestry cases and 2,598 European ancestry controls from 1,299 trios	12q23.1	12	97040442	NEDD1	NEDD1 - TRQ-TTG9-1	121441	100189509		86751	56471	rs6538761-A	rs6538761	0	6538761	intron_variant	1	NR	2E-6	5.698970004336019		1.24	[NR]	Illumina [702234] (imputed)	N
2014-07-23	24189344	Xia K	2013-11-05	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24189344	Common genetic variants on 1p13.2 associate with risk of autism.	Autism	275 Chinese ancestry cases and 550 Chinese ancestry controls from 275 trios, 136 Chinese ancestry cases, 984 Chinese ancestry controls	1,299 European ancestry cases and 2,598 European ancestry controls from 1,299 trios	1p13.2	1;1	114716978;114697195	AMPD1, NRAS, CASDE1	CSDE1; AMPD1 - RN7SL432P						rs8453-G; rs926938-A	rs8453; rs926938	0		3_prime_UTR_variant; upstream_gene_variant		0.481	3E-8	7.522878745280337				Illumina [702234] (imputed)	N
2014-07-23	24189344	Xia K	2013-11-05	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24189344	Common genetic variants on 1p13.2 associate with risk of autism.	Autism	275 Chinese ancestry cases and 550 Chinese ancestry controls from 275 trios, 136 Chinese ancestry cases, 984 Chinese ancestry controls	1,299 European ancestry cases and 2,598 European ancestry controls from 1,299 trios	1p13.2	1;1;1	114716978;114721064;114697195	NRAS, CASDE1, AMPD1	CSDE1; CSDE1; AMPD1 - RN7SL432P						rs8453-G; rs10489525-G; rs926938-A	rs8453; rs10489525; rs926938	0		3_prime_UTR_variant; intron_variant; upstream_gene_variant		0.465	9E-8	7.045757490560675				Illumina [702234] (imputed)	N
2014-07-23	24189344	Xia K	2013-11-05	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24189344	Common genetic variants on 1p13.2 associate with risk of autism.	Autism	275 Chinese ancestry cases and 550 Chinese ancestry controls from 275 trios, 136 Chinese ancestry cases, 984 Chinese ancestry controls	1,299 European ancestry cases and 2,598 European ancestry controls from 1,299 trios	1p13.2	1;1;1;1;1;1	114416918;114456655;114405659;114431068;114496497;114453702	TRIM33	TRIM33; TRIM33; TRIM33; TRIM33; TRIM33; TRIM33						rs11582563-G; rs7511633-G; rs6537825-A; rs11585926-T; rs6661053-T; rs11589568-T	rs11582563; rs7511633; rs6537825; rs11585926; rs6661053; rs11589568	0		intron_variant; intron_variant; missense_variant; intron_variant; intron_variant; intron_variant		0.382	2E-7	6.698970004336019				Illumina [702234] (imputed)	N
2014-07-23	24189344	Xia K	2013-11-05	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24189344	Common genetic variants on 1p13.2 associate with risk of autism.	Autism	275 Chinese ancestry cases and 550 Chinese ancestry controls from 275 trios, 136 Chinese ancestry cases, 984 Chinese ancestry controls	1,299 European ancestry cases and 2,598 European ancestry controls from 1,299 trios	1p13.2	1;1;1;1;1;1;1	114416918;114456655;114498310;114405659;114431068;114496497;114453702	TRIM33	TRIM33; TRIM33; TRIM33; TRIM33; TRIM33; TRIM33; TRIM33						rs11582563-G; rs7511633-G; rs11102800-C; rs6537825-A; rs11585926-T; rs6661053-T; rs11589568-T	rs11582563; rs7511633; rs11102800; rs6537825; rs11585926; rs6661053; rs11589568	0		intron_variant; intron_variant; intron_variant; missense_variant; intron_variant; intron_variant; intron_variant		0.382	6E-8	7.221848749616356				Illumina [702234] (imputed)	N
2014-07-23	24189344	Xia K	2013-11-05	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24189344	Common genetic variants on 1p13.2 associate with risk of autism.	Autism	275 Chinese ancestry cases and 550 Chinese ancestry controls from 275 trios, 136 Chinese ancestry cases, 984 Chinese ancestry controls	1,299 European ancestry cases and 2,598 European ancestry controls from 1,299 trios	1p13.2	1;1;1;1;1;1;1;1	114510087;114416918;114456655;114498310;114405659;114431068;114496497;114453702	TRIM33	TRIM33; TRIM33; TRIM33; TRIM33; TRIM33; TRIM33; TRIM33; TRIM33						rs3827735-C; rs11582563-G; rs7511633-G; rs11102800-C; rs6537825-A; rs11585926-T; rs6661053-T; rs11589568-T	rs3827735; rs11582563; rs7511633; rs11102800; rs6537825; rs11585926; rs6661053; rs11589568	0		intron_variant; intron_variant; intron_variant; intron_variant; missense_variant; intron_variant; intron_variant; intron_variant		0.382	6E-8	7.221848749616356				Illumina [702234] (imputed)	N
2014-07-23	24189344	Xia K	2013-11-05	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24189344	Common genetic variants on 1p13.2 associate with risk of autism.	Autism	275 Chinese ancestry cases and 550 Chinese ancestry controls from 275 trios, 136 Chinese ancestry cases, 984 Chinese ancestry controls	1,299 European ancestry cases and 2,598 European ancestry controls from 1,299 trios	1p13.2	1;1;1;1;1;1;1;1;1	114510087;114416918;114518963;114456655;114498310;114405659;114431068;114496497;114453702	TRIM33	TRIM33; TRIM33; TRIM33 - PKMP1; TRIM33; TRIM33; TRIM33; TRIM33; TRIM33; TRIM33						rs3827735-C; rs11582563-G; rs11102807-A; rs7511633-G; rs11102800-C; rs6537825-A; rs11585926-T; rs6661053-T; rs11589568-T	rs3827735; rs11582563; rs11102807; rs7511633; rs11102800; rs6537825; rs11585926; rs6661053; rs11589568	0		intron_variant; intron_variant; intergenic_variant; intron_variant; intron_variant; missense_variant; intron_variant; intron_variant; intron_variant		0.382	4E-8	7.3979400086720375				Illumina [702234] (imputed)	N
2014-07-23	24189344	Xia K	2013-11-05	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24189344	Common genetic variants on 1p13.2 associate with risk of autism.	Autism	275 Chinese ancestry cases and 550 Chinese ancestry controls from 275 trios, 136 Chinese ancestry cases, 984 Chinese ancestry controls	1,299 European ancestry cases and 2,598 European ancestry controls from 1,299 trios	1p13.2	1;1;1	114531255;114556471;114537037	BCAS2, TRIM33	TRIM33 - PKMP1; LOC105378913 - BCAS2; PKMP1						rs10858047-T; rs1877455-T; rs11587400-C	rs10858047; rs1877455; rs11587400	0		upstream_gene_variant; intergenic_variant; non_coding_transcript_exon_variant		0.444	8E-8	7.096910013008056				Illumina [702234] (imputed)	N
2014-07-23	24189344	Xia K	2013-11-05	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24189344	Common genetic variants on 1p13.2 associate with risk of autism.	Autism	275 Chinese ancestry cases and 550 Chinese ancestry controls from 275 trios, 136 Chinese ancestry cases, 984 Chinese ancestry controls	1,299 European ancestry cases and 2,598 European ancestry controls from 1,299 trios	1p13.2	1;1	114556471;114537037	TRIM33, BCAS2	LOC105378913 - BCAS2; PKMP1						rs1877455-T; rs11587400-C	rs1877455; rs11587400	0		intergenic_variant; non_coding_transcript_exon_variant		0.449	7E-8	7.154901959985743				Illumina [702234] (imputed)	N
2016-08-17	26314684	Liu X	2015-08-28	Autism Res	www.ncbi.nlm.nih.gov/pubmed/26314684	Genome-wide Association Study of Autism Spectrum Disorder in the East Asian Populations.	Autism spectrum disorder	156 Japanese ancestry cases, 620 Japanese ancestry controls	205 Japanese ancestry cases, 184 Japanese ancestry controls, 418 Han Chinese ancestry cases and 836 Han Chinese ancestry controls from 418 trios	18q12.3	18	42611606	RIT2	LINC00907			284260			rs16976358-C	rs16976358	0	16976358	intron_variant	0		6E-7	6.221848749616356	(Japanese)	2.0506	[NR]	Affymetrix [561592]	N
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder	6,197 European ancestry cases, 7,377 European ancestry controls, 1,190 cases, 1,190 controls	8,266 European ancestry cases, 147,562 European ancestry controls, 886 cases, 1,105 controls	6p22.3	6	23819007	NR	LOC105374976 - LOC100129616	105374976	100129616		192673	35430	rs142968358-T	rs142968358	1	11964038	intergenic_variant	1		1E-6	6.0		1.1	[1.06-1.14]	Affymetrix, Illumina [6695386] (imputed)	N
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder	6,197 European ancestry cases, 7,377 European ancestry controls, 1,190 cases, 1,190 controls	8,266 European ancestry cases, 147,562 European ancestry controls, 886 cases, 1,105 controls	8q24.11	8	118082680	EXT1	EXT1			2131			rs7835763-A	rs7835763	0	7835763	intron_variant	0		2E-6	5.698970004336019		1.1	[1.06-1.14]	Affymetrix, Illumina [6695386] (imputed)	N
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder	6,197 European ancestry cases, 7,377 European ancestry controls, 1,190 cases, 1,190 controls	8,266 European ancestry cases, 147,562 European ancestry controls, 886 cases, 1,105 controls	6p22.1	6	29942680	NR	HLA-A			3105			rs115254791-G	rs115254791	1	9260125	non_coding_transcript_exon_variant	0		4E-6	5.3979400086720375		1.0869565	[1.05-1.14]	Affymetrix, Illumina [6695386] (imputed)	N
2017-09-11	28641744	Guo W	2017-07-01	Eur Neuropsychopharmacol	www.ncbi.nlm.nih.gov/pubmed/28641744	Polygenic risk score and heritability estimates reveals a genetic relationship between ASD and OCD.	Obsessive-compulsive disorder or autism spectrum disorder	2,998 European ancestry obsessive-compulsive disorder cases, 6,898 European ancestry autism spectrum disorder cases	NA	16q24.3	16	89939045	TUBB3, MC1R	TUBB3 - DEF8	10381	54849		2948	9652	rs4785741-T	rs4785741	0	4785741	downstream_gene_variant	1	NR	7E-7	6.154901959985743		70.9925	[42.97-99.02] unit increase	Illumina [6995140] (imputed)	N
2017-09-11	28641744	Guo W	2017-07-01	Eur Neuropsychopharmacol	www.ncbi.nlm.nih.gov/pubmed/28641744	Polygenic risk score and heritability estimates reveals a genetic relationship between ASD and OCD.	Obsessive-compulsive disorder or autism spectrum disorder	2,998 European ancestry obsessive-compulsive disorder cases, 6,898 European ancestry autism spectrum disorder cases	NA	1p22.3	1	85313923	DDAH1	LOC646626 - DDAH1	646626	23576		35835	4562	rs72722664-A	rs72722664	0	72722664	intron_variant	1	NR	2E-6	5.698970004336019		30.6385	[17.99-43.29] unit increase	Illumina [6995140] (imputed)	N
2017-09-11	28641744	Guo W	2017-07-01	Eur Neuropsychopharmacol	www.ncbi.nlm.nih.gov/pubmed/28641744	Polygenic risk score and heritability estimates reveals a genetic relationship between ASD and OCD.	Obsessive-compulsive disorder or autism spectrum disorder	2,998 European ancestry obsessive-compulsive disorder cases, 6,898 European ancestry autism spectrum disorder cases	NA	18p11.21	18	11981209	IMPA2	LOC101927511 - IMPA2	101927511	3613		33121	219	rs2075824-T	rs2075824	0	2075824	splice_region_variant	1	NR	4E-6	5.3979400086720375		56.9756	[32.75-81.2] unit increase	Illumina [6995140] (imputed)	N
2017-09-11	28641744	Guo W	2017-07-01	Eur Neuropsychopharmacol	www.ncbi.nlm.nih.gov/pubmed/28641744	Polygenic risk score and heritability estimates reveals a genetic relationship between ASD and OCD.	Obsessive-compulsive disorder or autism spectrum disorder	2,998 European ancestry obsessive-compulsive disorder cases, 6,898 European ancestry autism spectrum disorder cases	NA	4q28.3	4	137582680	PCDH18	LOC105377443			105377443			rs11735612-A	rs11735612	0	11735612	intron_variant	0	NR	4E-6	5.3979400086720375		66.5774	[38.14-95.02] unit increase	Illumina [6995140] (imputed)	N
2017-09-11	28641744	Guo W	2017-07-01	Eur Neuropsychopharmacol	www.ncbi.nlm.nih.gov/pubmed/28641744	Polygenic risk score and heritability estimates reveals a genetic relationship between ASD and OCD.	Obsessive-compulsive disorder or autism spectrum disorder	2,998 European ancestry obsessive-compulsive disorder cases, 6,898 European ancestry autism spectrum disorder cases	NA	8p22	8	13943870	intergenic	LOC100421673 - LOC100421160	100421673	100421160		34086	78814	rs75216060-A	rs75216060	0	75216060	intergenic_variant	1	NR	7E-6	5.154901959985743		61.3145	[34.62-88.01] unit decrease	Illumina [6995140] (imputed)	N
2017-09-11	28641744	Guo W	2017-07-01	Eur Neuropsychopharmacol	www.ncbi.nlm.nih.gov/pubmed/28641744	Polygenic risk score and heritability estimates reveals a genetic relationship between ASD and OCD.	Obsessive-compulsive disorder or autism spectrum disorder	2,998 European ancestry obsessive-compulsive disorder cases, 6,898 European ancestry autism spectrum disorder cases	NA	3p21.31	3	48372784	intergenic	FBXW12			285231			rs17080138-T	rs17080138	0	17080138	missense_variant	0	NR	7E-6	5.154901959985743		22.0	[12.41-31.59] unit increase	Illumina [6995140] (imputed)	N
2017-09-11	28641744	Guo W	2017-07-01	Eur Neuropsychopharmacol	www.ncbi.nlm.nih.gov/pubmed/28641744	Polygenic risk score and heritability estimates reveals a genetic relationship between ASD and OCD.	Obsessive-compulsive disorder or autism spectrum disorder	2,998 European ancestry obsessive-compulsive disorder cases, 6,898 European ancestry autism spectrum disorder cases	NA	14q23.2	14	63217357	intergenic	LOC105370531, RHOJ			105370531, 57381			rs59093387-A	rs59093387	0	59093387	intron_variant	0	NR	7E-6	5.154901959985743		52.5822	[29.65-75.52] unit increase	Illumina [6995140] (imputed)	N
2017-09-11	28641744	Guo W	2017-07-01	Eur Neuropsychopharmacol	www.ncbi.nlm.nih.gov/pubmed/28641744	Polygenic risk score and heritability estimates reveals a genetic relationship between ASD and OCD.	Obsessive-compulsive disorder or autism spectrum disorder	2,998 European ancestry obsessive-compulsive disorder cases, 6,898 European ancestry autism spectrum disorder cases	NA	1p36.22	1	11704224	C1orf187	DRAXIN			374946			rs12045323-T	rs12045323	0	12045323	intron_variant	0	NR	7E-6	5.154901959985743		57.5469	[32.42-82.68] unit increase	Illumina [6995140] (imputed)	N
2017-09-11	28641744	Guo W	2017-07-01	Eur Neuropsychopharmacol	www.ncbi.nlm.nih.gov/pubmed/28641744	Polygenic risk score and heritability estimates reveals a genetic relationship between ASD and OCD.	Obsessive-compulsive disorder or autism spectrum disorder	2,998 European ancestry obsessive-compulsive disorder cases, 6,898 European ancestry autism spectrum disorder cases	NA	10q22.1	10	70368301	intergenic	LRRC20			55222			rs9731813-A	rs9731813	0	9731813	intron_variant	0	NR	7E-6	5.154901959985743		27.618	[15.56-39.68] unit decrease	Illumina [6995140] (imputed)	N
2017-09-11	28641744	Guo W	2017-07-01	Eur Neuropsychopharmacol	www.ncbi.nlm.nih.gov/pubmed/28641744	Polygenic risk score and heritability estimates reveals a genetic relationship between ASD and OCD.	Obsessive-compulsive disorder or autism spectrum disorder	2,998 European ancestry obsessive-compulsive disorder cases, 6,898 European ancestry autism spectrum disorder cases	NA	15q22.2	15	60080022	intergenic	MESTP2 - LOC105370839	100421572	105370839		25957	86620	rs8032150-C	rs8032150	0	8032150	intron_variant	1	NR	7E-6	5.154901959985743		59.4319	[33.47-85.39] unit decrease	Illumina [6995140] (imputed)	N
