DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2008-11-12	18823527	Abraham R	2008-09-29	BMC Med Genomics	www.ncbi.nlm.nih.gov/pubmed/18823527	A genome-wide association study for late-onset Alzheimer's disease using DNA pooling.	Alzheimer's disease	1,082 European ancestry cases, 1,239 European ancestry controls	1,400 controls	4q32.1	4	154733269	intergenic	NDUFB2P1 - LRAT	107075208	9227		8389	7572	rs727153-C	rs727153	0	727153	intron_variant	1	0.52	3E-6	5.522878745280337		1.63	[1.37-1.95]	Illumina [561494]	N
2008-11-12	18823527	Abraham R	2008-09-29	BMC Med Genomics	www.ncbi.nlm.nih.gov/pubmed/18823527	A genome-wide association study for late-onset Alzheimer's disease using DNA pooling.	Alzheimer's disease	1,082 European ancestry cases, 1,239 European ancestry controls	1,400 controls	19q13.32	19	44878777	APOE, PVRL2, TOMM40	PVRL2			5819			rs6859-A	rs6859	0	6859	3_prime_UTR_variant	0	NR	6E-14	13.221848749616356				Illumina [561494]	N
2008-12-09	18976728	Bertram L	2008-10-29	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/18976728	Genome-wide association analysis reveals putative Alzheimer's disease susceptibility loci in addition to APOE.	Alzheimer's disease	941 European ancestry cases and 404 European ancestry controls from 410 families	1,767 European ancestry cases and 838 European ancestry controls from 875 families	14q31.2	14	84308865	intergenic	LOC105370603 - RNU6-976P	105370603	106481488		9849	431077	rs11159647-?	rs11159647	0	11159647	intergenic_variant	1	NR	2E-6	5.698970004336019				Affymetrix [484522]	N
2008-12-09	18976728	Bertram L	2008-10-29	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/18976728	Genome-wide association analysis reveals putative Alzheimer's disease susceptibility loci in addition to APOE.	Alzheimer's disease	941 European ancestry cases and 404 European ancestry controls from 410 families	1,767 European ancestry cases and 838 European ancestry controls from 875 families	19q13.41	19	51223357	CD33	CD33			945			rs3826656-?	rs3826656	0	3826656	upstream_gene_variant	0	NR	6E-6	5.221848749616356				Affymetrix [484522]	N
2009-02-27	19136949	Carrasquillo MM	2009-01-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19136949	Genetic variation in PCDH11X is associated with susceptibility to late-onset Alzheimer's disease.	Alzheimer's disease	844 European ancestry cases, 1,255 European ancestry controls	1,547 European ancestry cases, 1,209 European ancestry controls	Xq21.31	X	92147221	PCDH11X	PCDH11X			27328			rs2573905-?	rs2573905	0	2573905	intron_variant	0	0.46	2E-7	6.698970004336019		1.29	[1.17-1.42]	Illumina [313504]	N
2009-02-25	19125160	Feulner TM	2009-01-07	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/19125160	Examination of the current top candidate genes for AD in a genome-wide association study.	Alzheimer's disease	491 European ancestry cases, 479 European ancestry controls	NA	19q13.32	19	44892009	APOE, TOMM40	TOMM40			10452			rs157580-?	rs157580	0	157580	intron_variant	0	NR	1E-40	40.0				Illumina [~ 550000]	N
2009-01-21	19118814	Beecham GW	2009-01-03	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/19118814	Genome-wide association study implicates a chromosome 12 risk locus for late-onset Alzheimer disease.	Alzheimer's disease	492 European ancestry cases, 496 European ancestry controls	238 European ancestry cases, 220 European ancestry controls	12q13.11	12	47245743	FAM113B	LOC105369746			105369746			rs11610206-?	rs11610206	0	11610206	intron_variant	0	NR	3E-7	6.522878745280337				Illumina [~ 2500000] (imputed)	N
2009-01-21	19118814	Beecham GW	2009-01-03	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/19118814	Genome-wide association study implicates a chromosome 12 risk locus for late-onset Alzheimer disease.	Alzheimer's disease	492 European ancestry cases, 496 European ancestry controls	238 European ancestry cases, 220 European ancestry controls	1q42.2	1	231708601	DISC1	DISC1, TSNAX-DISC1			27185, 100303453			rs12044355-?	rs12044355	0	12044355	intron_variant	0	NR	9E-6	5.045757490560675				Illumina [~ 2500000] (imputed)	N
2009-01-21	19118814	Beecham GW	2009-01-03	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/19118814	Genome-wide association study implicates a chromosome 12 risk locus for late-onset Alzheimer disease.	Alzheimer's disease	492 European ancestry cases, 496 European ancestry controls	238 European ancestry cases, 220 European ancestry controls	19q13.31	19	44110055	ZNF224	LOC100379224			100379224			rs2061333-?	rs2061333	0	2061333	intron_variant	0	NR	2E-6	5.698970004336019				Illumina [~ 2500000] (imputed)	N
2009-09-29	19734902	Harold D	2009-09-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19734902	Genome-wide association study identifies variants at CLU and PICALM associated with Alzheimer's disease.	Alzheimer's disease	3,941 European ancestry cases, 7,848 European ancestry controls	2,023 European ancestry cases, 2,340 European ancestry controls	8p21.1	8	27607002	CLU	CLU			1191			rs11136000-?	rs11136000	0	11136000	intron_variant	0	0.60	9E-10	9.045757490560675		1.16	[1.11-1.22]	Illumina [529205]	N
2009-09-29	19734902	Harold D	2009-09-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19734902	Genome-wide association study identifies variants at CLU and PICALM associated with Alzheimer's disease.	Alzheimer's disease	3,941 European ancestry cases, 7,848 European ancestry controls	2,023 European ancestry cases, 2,340 European ancestry controls	11q14.2	11	86157598	PICALM	RNU6-560P - LOC107984426	106480590	107984426		4264	33880	rs3851179-?	rs3851179	0	3851179	downstream_gene_variant	1	0.63	1E-9	9.0		1.16	[1.11-1.22]	Illumina [529205]	N
2009-09-29	19734903	Lambert JC	2009-09-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19734903	Genome-wide association study identifies variants at CLU and CR1 associated with Alzheimer's disease.	Alzheimer's disease	2,032 European ancestry cases, 5,328 European ancestry controls	3,978 European ancestry cases, 3,297 European ancestry controls	8p21.1	8;8;8	27611345;27598736;27607002	CLU	CLU; CLU; CLU						rs9331888-G; rs2279590-C; rs11136000-C	rs9331888; rs2279590; rs11136000	0		5_prime_UTR_variant; non_coding_transcript_exon_variant; intron_variant		0.26	6E-10	9.221848749616356		1.22	[1.14-1.29]	Illumina [537029]	N
2009-09-29	19734903	Lambert JC	2009-09-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19734903	Genome-wide association study identifies variants at CLU and CR1 associated with Alzheimer's disease.	Alzheimer's disease	2,032 European ancestry cases, 5,328 European ancestry controls	3,978 European ancestry cases, 3,297 European ancestry controls	1q32.2	1;1	207518704;207611623	CR1	CR1; CR1						rs6656401-A; rs3818361-A	rs6656401; rs3818361	0		intron_variant; intron_variant		0.18	3E-10	9.522878745280337	(AA)	1.22	[1.15-1.30]	Illumina [537029]	N
2009-09-29	19734902	Harold D	2009-09-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19734902	Genome-wide association study identifies variants at CLU and PICALM associated with Alzheimer's disease.	Alzheimer's disease	3,941 European ancestry cases, 7,848 European ancestry controls	2,023 European ancestry cases, 2,340 European ancestry controls	19q13.32	19	44892362	APOE, TOMM40	TOMM40			10452			rs2075650-?	rs2075650	0	2075650	intron_variant	0	0.15	2E-157	156.69897000433602		2.53	[2.37-2.71]	Illumina [529205]	N
2009-09-30	20061627	Heinzen EL	2009-09-11	J Alzheimers Dis	www.ncbi.nlm.nih.gov/pubmed/20061627	Genome-wide scan of copy number variation in late-onset Alzheimer's disease.	Alzheimer's disease	331 European ancestry cases, 368 European ancestry controls	NA	19q13.32	19	44892362	APOE, TOMM40	TOMM40			10452			rs2075650-?	rs2075650	0	2075650	intron_variant	0	0.15	3E-11	10.522878745280337				Illumina [~ 550000]	N
2009-09-30	20061627	Heinzen EL	2009-09-11	J Alzheimers Dis	www.ncbi.nlm.nih.gov/pubmed/20061627	Genome-wide scan of copy number variation in late-onset Alzheimer's disease.	Alzheimer's disease	331 European ancestry cases, 368 European ancestry controls	NA	13q13.2	13	34080781	RFC3	LOC107984589 - VDAC1P12	107984589	100874289		47218	1996	rs690705-?	rs690705	0	690705	downstream_gene_variant	1	0.25	6E-7	6.221848749616356				Illumina [~ 550000]	N
2009-09-30	20061627	Heinzen EL	2009-09-11	J Alzheimers Dis	www.ncbi.nlm.nih.gov/pubmed/20061627	Genome-wide scan of copy number variation in late-onset Alzheimer's disease.	Alzheimer's disease	331 European ancestry cases, 368 European ancestry controls	NA	1p31.1	1	83789052	TTLL7	LOC101927587			101927587			rs7539409-?	rs7539409	0	7539409	intron_variant	0	0.18	1E-6	6.0				Illumina [~ 550000]	N
2009-09-30	20061627	Heinzen EL	2009-09-11	J Alzheimers Dis	www.ncbi.nlm.nih.gov/pubmed/20061627	Genome-wide scan of copy number variation in late-onset Alzheimer's disease.	Alzheimer's disease	331 European ancestry cases, 368 European ancestry controls	NA	10q24.31	10	100741814	PAX2	PAX2			5076			rs4509693-?	rs4509693	0	4509693	intron_variant	0	0.18	6E-6	5.221848749616356				Illumina [~ 550000]	N
2009-09-30	20061627	Heinzen EL	2009-09-11	J Alzheimers Dis	www.ncbi.nlm.nih.gov/pubmed/20061627	Genome-wide scan of copy number variation in late-onset Alzheimer's disease.	Alzheimer's disease	331 European ancestry cases, 368 European ancestry controls	NA	6q24.3	6	148102235	SASH1	SAMD5 - SASH1	389432	23328		153944	91205	rs9390537-?	rs9390537	0	9390537	intergenic_variant	1	0.22	8E-6	5.096910013008056				Illumina [~ 550000]	N
2009-09-29	19734903	Lambert JC	2009-09-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19734903	Genome-wide association study identifies variants at CLU and CR1 associated with Alzheimer's disease.	Alzheimer's disease	2,032 European ancestry cases, 5,328 European ancestry controls	3,978 European ancestry cases, 3,297 European ancestry controls	19q13.32	19	44892362	APOE	TOMM40			10452			rs2075650-?	rs2075650	0	2075650	intron_variant	0	0.90	2E-16	15.698970004336019				Illumina [537029]	N
2012-01-06	22159054	Logue MW	2011-12-01	Arch Neurol	www.ncbi.nlm.nih.gov/pubmed/22159054	A comprehensive genetic association study of Alzheimer disease in African Americans.	Alzheimer's disease	513 African American cases, 496 African American controls	NA	1q32.3	1	213944747	intergenic	PROX1-AS1			100505832			rs340849-?	rs340849	0	340849	intron_variant	0	NR	8E-6	5.096910013008056		1.69	[1.33-2.13]	Illumina [2505093] (imputed)	N
2012-01-06	22159054	Logue MW	2011-12-01	Arch Neurol	www.ncbi.nlm.nih.gov/pubmed/22159054	A comprehensive genetic association study of Alzheimer disease in African Americans.	Alzheimer's disease	513 African American cases, 496 African American controls	NA	2p24.2	2	17246318	intergenic	RN7SKP168 - ZFYVE9P2	106479170	100420972		123178	37974	rs11889338-A	rs11889338	0	11889338	intergenic_variant	1	0.26	9E-6	5.045757490560675		1.55	[1.28-1.88]	Illumina [2505093] (imputed)	N
2012-01-06	22159054	Logue MW	2011-12-01	Arch Neurol	www.ncbi.nlm.nih.gov/pubmed/22159054	A comprehensive genetic association study of Alzheimer disease in African Americans.	Alzheimer's disease	513 African American cases, 496 African American controls	NA	2p23.3	2	27684606	SLC4A1AP	SLC4A1AP			22950			rs17006206-G	rs17006206	0	17006206	intron_variant	0	0.10	2E-6	5.698970004336019		2.05	[1.52-2.76]	Illumina [2505093] (imputed)	N
2012-01-06	22159054	Logue MW	2011-12-01	Arch Neurol	www.ncbi.nlm.nih.gov/pubmed/22159054	A comprehensive genetic association study of Alzheimer disease in African Americans.	Alzheimer's disease	513 African American cases, 496 African American controls	NA	3p24.1	3	28887369	intergenic	LINC00693 - LOC105377009	645206	105377009		129032	155508	rs2221154-?	rs2221154	0	2221154	intron_variant	1	NR	3E-6	5.522878745280337		1.75	[1.39-2.22]	Illumina [2505093] (imputed)	N
2012-01-06	22159054	Logue MW	2011-12-01	Arch Neurol	www.ncbi.nlm.nih.gov/pubmed/22159054	A comprehensive genetic association study of Alzheimer disease in African Americans.	Alzheimer's disease	513 African American cases, 496 African American controls	NA	4p16.3	4	2101369	POLN	POLN			353497			rs1923775-T	rs1923775	0	1923775	intron_variant	0	0.25	6E-6	5.221848749616356		1.6	[1.30-1.95]	Illumina [2505093] (imputed)	N
2012-01-06	22159054	Logue MW	2011-12-01	Arch Neurol	www.ncbi.nlm.nih.gov/pubmed/22159054	A comprehensive genetic association study of Alzheimer disease in African Americans.	Alzheimer's disease	513 African American cases, 496 African American controls	NA	7q35	7	147200311	CNTNAP2	CNTNAP2			26047			rs10273775-G	rs10273775	0	10273775	intron_variant	0	0.42	9E-6	5.045757490560675		1.52	[1.27-1.84]	Illumina [2505093] (imputed)	N
2012-01-06	22159054	Logue MW	2011-12-01	Arch Neurol	www.ncbi.nlm.nih.gov/pubmed/22159054	A comprehensive genetic association study of Alzheimer disease in African Americans.	Alzheimer's disease	513 African American cases, 496 African American controls	NA	8q24.13	8	121897448	intergenic	LOC105375732 - MRPS36P3	105375732	347704		212706	194022	rs956225-A	rs956225	0	956225	intron_variant	1	NR	9E-6	5.045757490560675		3.33	[1.96-5.56]	Illumina [2505093] (imputed)	N
2012-01-06	22159054	Logue MW	2011-12-01	Arch Neurol	www.ncbi.nlm.nih.gov/pubmed/22159054	A comprehensive genetic association study of Alzheimer disease in African Americans.	Alzheimer's disease	513 African American cases, 496 African American controls	NA	12q24.21	12	114942588	intergenic	LOC107984437 - LOC102723639	107984437	102723639		105103	70554	rs10850408-?	rs10850408	0	10850408	intergenic_variant	1	NR	9E-7	6.045757490560675		1.59	[1.32-1.92]	Illumina [2505093] (imputed)	N
2012-01-06	22159054	Logue MW	2011-12-01	Arch Neurol	www.ncbi.nlm.nih.gov/pubmed/22159054	A comprehensive genetic association study of Alzheimer disease in African Americans.	Alzheimer's disease	513 African American cases, 496 African American controls	NA	13q12.13	13	26150190	intergenic	RNF6, ATP8A2P3			6049, 100874518			rs17511627-C	rs17511627	0	17511627	intron_variant	0	0.17	5E-6	5.301029995663981		1.75	[1.37-2.22]	Illumina [2505093] (imputed)	N
2012-01-06	22159054	Logue MW	2011-12-01	Arch Neurol	www.ncbi.nlm.nih.gov/pubmed/22159054	A comprehensive genetic association study of Alzheimer disease in African Americans.	Alzheimer's disease	513 African American cases, 496 African American controls	NA	13q32.2	13	98479040	STK24	STK24			8428			rs912330-?	rs912330	0	912330	intron_variant	0	NR	4E-6	5.3979400086720375		1.85	[1.43-2.44]	Illumina [2505093] (imputed)	N
2012-01-06	22159054	Logue MW	2011-12-01	Arch Neurol	www.ncbi.nlm.nih.gov/pubmed/22159054	A comprehensive genetic association study of Alzheimer disease in African Americans.	Alzheimer's disease	513 African American cases, 496 African American controls	NA	19q13.32	19	44878777	PVRL2	PVRL2			5819			rs6859-A	rs6859	0	6859	3_prime_UTR_variant	0	NR	5E-7	6.301029995663981		1.58	[NR]	Illumina [2505093] (imputed)	N
2011-01-12	21123754	Kim S	2010-12-01	Neurology	www.ncbi.nlm.nih.gov/pubmed/21123754	Genome-wide association study of CSF biomarkers Abeta1-42, t-tau, and p-tau181p in the ADNI cohort.	Alzheimer's disease biomarkers	96 European ancestry Alzheimer disease cases, 176 European ancestry individuals with mild cognitive impairment, 102 European ancestry controls	NA	2q23.1	2	148800291	EPC2	EPC2 - RNU2-9P	26122	106481636		11800	25400	rs2121433-?	rs2121433	0	2121433	intergenic_variant	1	NR	1E-6	6.0	(t-tau)			Illumina [322557]	N
2011-01-12	21123754	Kim S	2010-12-01	Neurology	www.ncbi.nlm.nih.gov/pubmed/21123754	Genome-wide association study of CSF biomarkers Abeta1-42, t-tau, and p-tau181p in the ADNI cohort.	Alzheimer's disease biomarkers	96 European ancestry Alzheimer disease cases, 176 European ancestry individuals with mild cognitive impairment, 102 European ancestry controls	NA	19q13.32	19	44892009	TOMM40	TOMM40			10452			rs157580-?	rs157580	0	157580	intron_variant	0	NR	1E-6	6.0	(AB1-42)			Illumina [322557]	N
2011-01-12	21123754	Kim S	2010-12-01	Neurology	www.ncbi.nlm.nih.gov/pubmed/21123754	Genome-wide association study of CSF biomarkers Abeta1-42, t-tau, and p-tau181p in the ADNI cohort.	Alzheimer's disease biomarkers	96 European ancestry Alzheimer disease cases, 176 European ancestry individuals with mild cognitive impairment, 102 European ancestry controls	NA	19q13.32	19	44911194	LOC100129500	APOE - APOC1	348	341		1799	3053	rs439401-?	rs439401	0	439401	non_coding_transcript_exon_variant	1	NR	1E-6	6.0	(AB1-42)			Illumina [322557]	N
2011-01-12	21123754	Kim S	2010-12-01	Neurology	www.ncbi.nlm.nih.gov/pubmed/21123754	Genome-wide association study of CSF biomarkers Abeta1-42, t-tau, and p-tau181p in the ADNI cohort.	Alzheimer's disease biomarkers	96 European ancestry Alzheimer disease cases, 176 European ancestry individuals with mild cognitive impairment, 102 European ancestry controls	NA	22q13.2	22	41822852	CCDC134	CCDC134			79879			rs7364180-?	rs7364180	0	7364180	intron_variant	0	NR	1E-6	6.0	(AB1-42)			Illumina [322557]	N
2012-02-24	22245343	Meda SA	2012-01-08	Neuroimage	www.ncbi.nlm.nih.gov/pubmed/22245343	A large scale multivariate parallel ICA method reveals novel imaging-genetic relationships for Alzheimer's disease in the ADNI cohort.	Alzheimer's disease	367 European ancestry individuals with mild cognitive impairment, 181 European ancestry individuals  with mild early-stage LOAD, 209 European ancestry controls	NA				APOE							APOE-E4	NR	0			1	NR	7E-16	15.154901959985743				Illumina [533872]	N
2012-02-24	22245343	Meda SA	2012-01-08	Neuroimage	www.ncbi.nlm.nih.gov/pubmed/22245343	A large scale multivariate parallel ICA method reveals novel imaging-genetic relationships for Alzheimer's disease in the ADNI cohort.	Alzheimer's disease	367 European ancestry individuals with mild cognitive impairment, 181 European ancestry individuals  with mild early-stage LOAD, 209 European ancestry controls	NA				APOE							APOE-E3	NR	0			1	NR	4E-9	8.397940008672037				Illumina [533872]	N
2012-04-18	22430674	Lambert JC	2012-03-20	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22430674	Genome-wide haplotype association study identifies the FRMD4A gene as a risk locus for Alzheimer's disease.	Alzheimer's disease	2,025 European ancestry cases, 5,328 European ancestry controls	7,913 European ancestry cases, 10,417 European ancestry controls	10p13	10;10;10	13949865;13974159;13966445	FRMD4A	FRMD4A; FRMD4A; FRMD4A						rs7081208-A; rs17314229-C; rs2446581-A	rs7081208; rs17314229; rs2446581	0		intron_variant; intron_variant; intron_variant		0.028	1E-10	10.0		1.68	[1.43-1.96]	Illumina [287956]	N
2011-04-04	21379329	Wijsman EM	2011-02-17	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21379329	Genome-wide association of familial late-onset Alzheimer's disease replicates BIN1 and CLU and nominates CUGBP2 in interaction with APOE.	Alzheimer's disease (late onset)	1,848 European ancestry affected individuals, 1,991 European ancestry unaffected individuals	231 Caribbean Hispanic cases, 187 Caribbean Hispanic controls, 386 European ancestry cases, 386 European ancestry controls	10p14	10	10958376	CUGBP2	CELF2			10659			rs62209-C	rs62209	0	62209	intron_variant	0	NR	2E-7	6.698970004336019	(APOE E4 homozygotes)	2.04	[1.56-2.67]	Illumina [565336]	N
2011-04-06	21390209	Hu X	2011-02-24	PLoS One	www.ncbi.nlm.nih.gov/pubmed/21390209	Meta-analysis for genome-wide association study identifies multiple variants at the BIN1 locus associated with late-onset Alzheimer's disease.	Alzheimer's disease (late onset)	1,831 European ancestry cases, 1,764 European ancestry controls	751 cases, 751 controls	2q14.3	2	127137039	BIN1	LOC105373605 - NIFKP9	105373605	106480805		532	32972	rs744373-?	rs744373	0	744373	intergenic_variant	1	NR	1E-10	10.0		1.19	[NR]	Affymetrix, Illumina [NR] (imputed)	N
2011-04-06	21390209	Hu X	2011-02-24	PLoS One	www.ncbi.nlm.nih.gov/pubmed/21390209	Meta-analysis for genome-wide association study identifies multiple variants at the BIN1 locus associated with late-onset Alzheimer's disease.	Alzheimer's disease (late onset)	1,831 European ancestry cases, 1,764 European ancestry controls	751 cases, 751 controls	2q14.3	2	127130409	BIN1	LOC105373605			105373605			rs12989701-?	rs12989701	0	12989701	regulatory_region_variant	0	NR	3E-10	9.522878745280337		1.23	[NR]	Affymetrix, Illumina [NR] (imputed)	N
2011-05-24	21460841	Naj AC	2011-04-03	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21460841	Common variants at MS4A4/MS4A6E, CD2AP, CD33 and EPHA1 are associated with late-onset Alzheimer's disease.	Alzheimer's disease (late onset)	8,309 European ancestry cases, 7,366 European ancestry controls	10,523 European ancestry cases, 28,231 European ancestry controls	6p12.3	6	47485642	CD2AP	CD2AP			23607			rs9349407-C	rs9349407	0	9349407	intron_variant	0	0.27	9E-9	8.045757490560675		1.11	[1.07-1.15]	Affymetrix, Illumina [2324889] (imputed)	N
2011-05-24	21460841	Naj AC	2011-04-03	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21460841	Common variants at MS4A4/MS4A6E, CD2AP, CD33 and EPHA1 are associated with late-onset Alzheimer's disease.	Alzheimer's disease (late onset)	8,309 European ancestry cases, 7,366 European ancestry controls	10,523 European ancestry cases, 28,231 European ancestry controls	7q35	7	143412046	EPHA1	EPHA1-AS1			285965			rs11767557-?	rs11767557	0	11767557	intron_variant	0	0.81	6E-10	9.221848749616356		1.11	[1.08-1.16]	Affymetrix, Illumina [2324889] (imputed)	N
