DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2008-11-12	18836448	Franke A	2008-10-05	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18836448	Sequence variants in IL10, ARPC2 and multiple other loci contribute to ulcerative colitis susceptibility.	Ulcerative colitis	1,167 European ancestry cases, 777 European ancestry controls	1,855 European ancestry cases, 3,091 European ancestry controls	1q32.1	1	206766559	IL10	LOC105372877 - IL10	105372877	3586		14157	1044	rs3024505-T	rs3024505	0	3024505	downstream_gene_variant	1	0.15	1E-12	12.0		1.46	[1.31-1.62]	Affymetrix [355262]	N
2009-01-21	19122664	Silverberg MS	2009-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19122664	Ulcerative colitis-risk loci on chromosomes 1p36 and 12q15 found by genome-wide association study.	Ulcerative colitis	1,022 European ancestry cases, 2,503 European ancestry controls	1,387 European ancestry cases, 1,115 European ancestry controls	1p36.13	1	19816373	RNF186	RNF186 - LOC105376823	54546	105376823		1095	43838	rs3806308-?	rs3806308	0	3806308	intron_variant	1	0.63	7E-9	8.154901959985743		1.28		Illumina [280748]	N
2009-01-21	19122664	Silverberg MS	2009-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19122664	Ulcerative colitis-risk loci on chromosomes 1p36 and 12q15 found by genome-wide association study.	Ulcerative colitis	1,022 European ancestry cases, 2,503 European ancestry controls	1,387 European ancestry cases, 1,115 European ancestry controls	1p36.13	1	19845367	OTUD3, PLA2G2E	RNF186 - LOC105376823	54546	105376823		30089	14844	rs6426833-G	rs6426833	0	6426833	intergenic_variant	1	0.54	5E-13	12.301029995663981		1.37		Illumina [280748]	N
2009-01-21	19122664	Silverberg MS	2009-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19122664	Ulcerative colitis-risk loci on chromosomes 1p36 and 12q15 found by genome-wide association study.	Ulcerative colitis	1,022 European ancestry cases, 2,503 European ancestry controls	1,387 European ancestry cases, 1,115 European ancestry controls	1p31.3	1	67259437	IL23R	IL23R			149233			rs10889677-A	rs10889677	0	10889677	3_prime_UTR_variant	0	0.30	1E-8	8.0		1.29		Illumina [280748]	N
2009-01-21	19122664	Silverberg MS	2009-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19122664	Ulcerative colitis-risk loci on chromosomes 1p36 and 12q15 found by genome-wide association study.	Ulcerative colitis	1,022 European ancestry cases, 2,503 European ancestry controls	1,387 European ancestry cases, 1,115 European ancestry controls	1p31.3	1	67240275	IL23R	IL23R			149233			rs11209026-?	rs11209026	0	11209026	missense_variant	0	0.93	1E-8	8.0		1.79		Illumina [280748]	N
2009-01-21	19122664	Silverberg MS	2009-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19122664	Ulcerative colitis-risk loci on chromosomes 1p36 and 12q15 found by genome-wide association study.	Ulcerative colitis	1,022 European ancestry cases, 2,503 European ancestry controls	1,387 European ancestry cases, 1,115 European ancestry controls	12q15	12	68110812	IFNG, IL26, IL22	LOC107984526			107984526			rs1558744-A	rs1558744	0	1558744	intron_variant	0	0.38	3E-12	11.522878745280337		1.35		Illumina [280748]	N
2009-01-21	19122664	Silverberg MS	2009-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19122664	Ulcerative colitis-risk loci on chromosomes 1p36 and 12q15 found by genome-wide association study.	Ulcerative colitis	1,022 European ancestry cases, 2,503 European ancestry controls	1,387 European ancestry cases, 1,115 European ancestry controls	12q15	12	68202881	IL26	IL26, LOC105369818			55801, 105369818			rs2870946-G	rs2870946	0	2870946	intron_variant	0	0.055	5E-7	6.301029995663981		1.54		Illumina [280748]	N
2009-01-21	19122664	Silverberg MS	2009-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19122664	Ulcerative colitis-risk loci on chromosomes 1p36 and 12q15 found by genome-wide association study.	Ulcerative colitis	1,022 European ancestry cases, 2,503 European ancestry controls	1,387 European ancestry cases, 1,115 European ancestry controls	9q21.32	9	82696232	intergenic	LOC107987087			107987087			rs668853-G	rs668853	0	668853	intron_variant	0	0.39	2E-6	5.698970004336019		1.2		Illumina [280748]	N
2009-01-21	19122664	Silverberg MS	2009-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19122664	Ulcerative colitis-risk loci on chromosomes 1p36 and 12q15 found by genome-wide association study.	Ulcerative colitis	1,022 European ancestry cases, 2,503 European ancestry controls	1,387 European ancestry cases, 1,115 European ancestry controls	7q31.1	7	107862996	DLD, SLC26A3, LAMB1	LOC105375444			105375444			rs4598195-?	rs4598195	0	4598195	intergenic_variant	0	0.54	1E-6	6.0		1.23		Illumina [280748]	N
2009-01-21	19122664	Silverberg MS	2009-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19122664	Ulcerative colitis-risk loci on chromosomes 1p36 and 12q15 found by genome-wide association study.	Ulcerative colitis	1,022 European ancestry cases, 2,503 European ancestry controls	1,387 European ancestry cases, 1,115 European ancestry controls	7q31.1	7	107839074	intergenic	PIGCP2 - LOC105375444	100128307	105375444		29283	17321	rs4730273-?	rs4730273	0	4730273	intergenic_variant	1	0.70	5E-6	5.301029995663981		1.22		Illumina [280748]	N
2009-01-21	19122664	Silverberg MS	2009-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19122664	Ulcerative colitis-risk loci on chromosomes 1p36 and 12q15 found by genome-wide association study.	Ulcerative colitis	1,022 European ancestry cases, 2,503 European ancestry controls	1,387 European ancestry cases, 1,115 European ancestry controls	7q31.1	7	107843992	DLD, SLC26A3, LAMB1	PIGCP2 - LOC105375444	100128307	105375444		34201	12403	rs4730276-?	rs4730276	0	4730276	intergenic_variant	1	0.39	9E-6	5.045757490560675		1.22		Illumina [280748]	N
2009-01-21	19122664	Silverberg MS	2009-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19122664	Ulcerative colitis-risk loci on chromosomes 1p36 and 12q15 found by genome-wide association study.	Ulcerative colitis	1,022 European ancestry cases, 2,503 European ancestry controls	1,387 European ancestry cases, 1,115 European ancestry controls	7q31.1	7	107940394	DLD, SLC26A3, LAMB1	LAMB1			3912			rs2158836-A	rs2158836	0	2158836	non_coding_transcript_exon_variant	0	0.35	7E-6	5.154901959985743		1.21		Illumina [280748]	N
2011-03-29	21297633	Anderson CA	2011-02-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21297633	Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	9,628 European ancestry cases, 12,917 European ancestry controls	1p36.13	1	19845367	intergenic	RNF186 - LOC105376823	54546	105376823		30089	14844	rs6426833-A	rs6426833	0	6426833	intergenic_variant	1	0.54	4E-35	34.39794000867204		1.3	[1.25-1.35]	Affymetrix, Illumina [~ 1100000] (imputed)	N
2011-03-29	21297633	Anderson CA	2011-02-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21297633	Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	9,628 European ancestry cases, 12,917 European ancestry controls	1p31.3	1	67240275	IL23R	IL23R			149233			rs11209026-G	rs11209026	0	11209026	missense_variant	0	0.94	5E-28	27.30102999566398		1.74	[1.57-1.92]	Affymetrix, Illumina [~ 1100000] (imputed)	N
2011-03-29	21297633	Anderson CA	2011-02-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21297633	Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	9,628 European ancestry cases, 12,917 European ancestry controls	1q23.3	1	161509955	FCGR2A, FCGR2B, HSPA6	FCGR2A			2212			rs1801274-A	rs1801274	0	1801274	missense_variant	0	0.51	2E-20	19.69897000433602		1.21	[1.16-1.26]	Affymetrix, Illumina [~ 1100000] (imputed)	N
2011-03-29	21297633	Anderson CA	2011-02-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21297633	Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	9,628 European ancestry cases, 12,917 European ancestry controls	1q32.1	1	206766559	IL10, IL19	LOC105372877 - IL10	105372877	3586		14157	1044	rs3024505-A	rs3024505	0	3024505	downstream_gene_variant	1	0.16	6E-17	16.221848749616356		1.25	[1.19-1.32]	Affymetrix, Illumina [~ 1100000] (imputed)	N
2011-03-29	21297633	Anderson CA	2011-02-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21297633	Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	9,628 European ancestry cases, 12,917 European ancestry controls	2p16.1	2	60977721	PUS10	PUS10			150962			rs7608910-G	rs7608910	0	7608910	intron_variant	0	0.39	2E-14	13.698970004336019		1.19	[1.14-1.24]	Affymetrix, Illumina [~ 1100000] (imputed)	N
2011-03-29	21297633	Anderson CA	2011-02-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21297633	Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	9,628 European ancestry cases, 12,917 European ancestry controls	2q37.3	2	240639691	GPR35	GPR35 - LOC100420500	2859	100420500		8432	32712	rs4676406-T	rs4676406	0	4676406	intergenic_variant	1	0.52	8E-11	10.096910013008056		1.14	[1.09-1.18]	Affymetrix, Illumina [~ 1100000] (imputed)	N
2011-03-29	21297633	Anderson CA	2011-02-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21297633	Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	9,628 European ancestry cases, 12,917 European ancestry controls	4q27	4	122408207	IL2, ADAD1, IL21	ADAD1			132612			rs17388568-A	rs17388568	0	17388568	intron_variant	0	0.27	9E-7	6.045757490560675		1.12	[1.07-1.17]	Affymetrix, Illumina [~ 1100000] (imputed)	N
2011-03-29	21297633	Anderson CA	2011-02-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21297633	Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	9,628 European ancestry cases, 12,917 European ancestry controls	5p15.33	5	593968	EXOC3	LOC105374607 - LOC105374608	105374607	105374608		16895	6546	rs11739663-T	rs11739663	0	11739663	intergenic_variant	1	0.77	3E-8	7.522878745280337		1.15	[1.09-1.21]	Affymetrix, Illumina [~ 1100000] (imputed)	N
2011-03-29	21297633	Anderson CA	2011-02-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21297633	Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	9,628 European ancestry cases, 12,917 European ancestry controls	7q31.1	7	107852344	intergenic	PIGCP2 - LOC105375444	100128307	105375444		42553	4051	rs4510766-A	rs4510766	0	4510766	intergenic_variant	1	0.56	2E-16	15.698970004336019		1.2	[1.15-1.26]	Affymetrix, Illumina [~ 1100000] (imputed)	N
2011-03-29	21297633	Anderson CA	2011-02-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21297633	Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	9,628 European ancestry cases, 12,917 European ancestry controls	10q24.2	10	99530544	intergenic	LINC01475			101927324			rs6584283-T	rs6584283	0	6584283	intron_variant	0	0.47	8E-21	20.096910013008056		1.21	[1.16-1.26]	Affymetrix, Illumina [~ 1100000] (imputed)	N
2011-03-29	21297633	Anderson CA	2011-02-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21297633	Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	9,628 European ancestry cases, 12,917 European ancestry controls	12q15	12	68106295	IFNG, IL26	LOC107984526			107984526			rs7134599-A	rs7134599	0	7134599	intron_variant	0	0.39	1E-16	16.0		1.19	[1.19-1.24]	Affymetrix, Illumina [~ 1100000] (imputed)	N
2011-03-29	21297633	Anderson CA	2011-02-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21297633	Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	9,628 European ancestry cases, 12,917 European ancestry controls	16q22.1	16	68640885	ZFP90	ZFP90 - CDH3	146198	1001		64813	3935	rs6499188-A	rs6499188	0	6499188	intron_variant	1	0.75	4E-8	7.3979400086720375		1.14	[1.09-1.20]	Affymetrix, Illumina [~ 1100000] (imputed)	N
2011-03-29	21297633	Anderson CA	2011-02-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21297633	Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	9,628 European ancestry cases, 12,917 European ancestry controls	20q13.12	20	44436388	SERINC3	HNF4A - LINC01430	3172	101927242		3543	12389	rs6017342-C	rs6017342	0	6017342	non_coding_transcript_exon_variant	1	0.54	1E-20	20.0		1.2	[1.15-1.26]	Affymetrix, Illumina [~ 1100000] (imputed)	N
2011-03-29	21297633	Anderson CA	2011-02-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21297633	Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	9,628 European ancestry cases, 12,917 European ancestry controls	21q22.2	21	39093608	intergenic	LOC107985484 - RPL23AP12	107985484	391282		9075	33947	rs2836878-G	rs2836878	0	2836878	regulatory_region_variant	1	0.74	2E-22	21.69897000433602		1.25	[1.20-1.32]	Affymetrix, Illumina [~ 1100000] (imputed)	N
2011-03-29	21297633	Anderson CA	2011-02-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21297633	Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	9,628 European ancestry cases, 12,917 European ancestry controls	22q13.33	22	49997051	IL17REL, PIM3	IL17REL			400935			rs5771069-G	rs5771069	0	5771069	missense_variant	0	0.51	2E-7	6.698970004336019		1.11	[1.07-1.16]	Affymetrix, Illumina [~ 1100000] (imputed)	N
2011-03-29	21297633	Anderson CA	2011-02-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21297633	Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	9,628 European ancestry cases, 12,917 European ancestry controls	1p36.23	1	7961913	PARK7, TNFRSF9, ERFFI1, UTS2	PARK7			11315			rs35675666-G	rs35675666	0	35675666	5_prime_UTR_variant	0	0.83	5E-9	8.301029995663981		1.08	[1.02-1.15]	Affymetrix, Illumina [~ 1100000] (imputed)	N
2011-03-29	21297633	Anderson CA	2011-02-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21297633	Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	9,628 European ancestry cases, 12,917 European ancestry controls	1p36.12	1	22371954	intergenic	LOC101060363 - LOC105376856	101060363	105376856		48587	44377	rs7524102-A	rs7524102	0	7524102	intergenic_variant	1	0.83	2E-13	12.698970004336019		1.1	[1.05-1.16]	Affymetrix, Illumina [~ 1100000] (imputed)	N
2011-03-29	21297633	Anderson CA	2011-02-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21297633	Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	9,628 European ancestry cases, 12,917 European ancestry controls	2q11.2	2	102047167	IL1R2	LOC107985926 - IL1R1	107985926	3554		1709	22471	rs2310173-T	rs2310173	0	2310173	intergenic_variant	1	0.46	3E-12	11.522878745280337		1.09	[1.05-1.14]	Affymetrix, Illumina [~ 1100000] (imputed)	N
2011-03-29	21297633	Anderson CA	2011-02-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21297633	Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	9,628 European ancestry cases, 12,917 European ancestry controls	5p15.2	5	10752203	DAP	DAP			1611			rs267939-C	rs267939	0	267939	intron_variant	0	0.37	6E-12	11.221848749616356		1.1	[1.06-1.15]	Affymetrix, Illumina [~ 1100000] (imputed)	N
2011-03-29	21297633	Anderson CA	2011-02-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21297633	Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	9,628 European ancestry cases, 12,917 European ancestry controls	5p13.2	5	35876172	IL7R	IL7R			3575			rs3194051-G	rs3194051	0	3194051	missense_variant	0	0.27	4E-8	7.3979400086720375		1.07	[1.02-1.12]	Affymetrix, Illumina [~ 1100000] (imputed)	N
2011-03-29	21297633	Anderson CA	2011-02-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21297633	Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	9,628 European ancestry cases, 12,917 European ancestry controls	5p13.1	5	40410833	PTGER4	LOC105374736 - LOC105374737	105374736	105374737		83182	189117	rs6451493-T	rs6451493	0	6451493	upstream_gene_variant	1	0.61	3E-9	8.522878745280337		1.08	[1.04-1.12]	Affymetrix, Illumina [~ 1100000] (imputed)	N
2011-03-29	21297633	Anderson CA	2011-02-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21297633	Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	9,628 European ancestry cases, 12,917 European ancestry controls	5q31.1	5	135107916	intergenic	C5orf66			100996485			rs254560-A	rs254560	0	254560	intron_variant	0	0.40	1E-9	9.0		1.07	[1.03-1.12]	Affymetrix, Illumina [~ 1100000] (imputed)	N
2011-03-29	21297633	Anderson CA	2011-02-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21297633	Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	9,628 European ancestry cases, 12,917 European ancestry controls	5q33.3	5	159399784	IL12B	LOC285626 - LOC285627	285626	285627		36950	48772	rs6871626-A	rs6871626	0	6871626	intron_variant	1	0.33	1E-21	21.0		1.17	[1.12-1.22]	Affymetrix, Illumina [~ 1100000] (imputed)	N
2011-03-29	21297633	Anderson CA	2011-02-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21297633	Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	9,628 European ancestry cases, 12,917 European ancestry controls	6p21.1	6	43828231	intergenic	LOC105375070 - LOC107986598	105375070	107986598		6530	6278	rs943072-G	rs943072	0	943072	intron_variant	1	0.09	2E-10	9.698970004336019		1.15	[1.08-1.23]	Affymetrix, Illumina [~ 1100000] (imputed)	N
2011-03-29	21297633	Anderson CA	2011-02-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21297633	Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.	Ulcerative colitis	6,687 European ancestry cases, 19,718 European ancestry controls	9,628 European ancestry cases, 12,917 European ancestry controls	6q21	6	106074152	PDRM1	PRDM1			639			rs6911490-T	rs6911490	0	6911490	intron_variant	0	0.21	1E-8	8.0		1.08	[1.03-1.13]	Affymetrix, Illumina [~ 1100000] (imputed)	N
