DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2010-03-02	20125088	Shi J	2010-02-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20125088	Genome-wide association study of recurrent early-onset major depressive disorder.	Major depressive disorder	1,020 European ancestry cases, 1,636 European ancestry controls	NA	2p23.2	2	29057895	FAM179A, C2orf71	FAM179A - C2orf71	165186	388939		5665	3795	rs882632-T	rs882632	0	882632	3_prime_UTR_variant	1	0.29	2E-6	5.698970004336019		1.34		Affymetrix [671424]	N
2010-03-02	20125088	Shi J	2010-02-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20125088	Genome-wide association study of recurrent early-onset major depressive disorder.	Major depressive disorder	1,020 European ancestry cases, 1,636 European ancestry controls	NA	3p14.2	3	61428140	FHIT, PTPRG	LOC105377114			105377114			rs10514718-C	rs10514718	0	10514718	intergenic_variant	0	0.94	4E-6	5.3979400086720375		2.12		Affymetrix [671424]	N
2010-03-02	20125088	Shi J	2010-02-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20125088	Genome-wide association study of recurrent early-onset major depressive disorder.	Major depressive disorder	1,020 European ancestry cases, 1,636 European ancestry controls	NA	7p15.3	7	21464809	SP4	SP4			6671			rs17144465-G	rs17144465	0	17144465	intron_variant	0	0.04	6E-6	5.221848749616356		1.82		Affymetrix [671424]	N
2010-03-02	20125088	Shi J	2010-02-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20125088	Genome-wide association study of recurrent early-onset major depressive disorder.	Major depressive disorder	1,020 European ancestry cases, 1,636 European ancestry controls	NA	13q21.33	13	70272071	intergenic	ATXN8OS - RNU6-54P	6315	106478986		132318	187395	rs9572423-G	rs9572423	0	9572423	intergenic_variant	1	0.88	9E-6	5.045757490560675		1.54		Affymetrix [671424]	N
2010-03-02	20125088	Shi J	2010-02-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20125088	Genome-wide association study of recurrent early-onset major depressive disorder.	Major depressive disorder	1,020 European ancestry cases, 1,636 European ancestry controls	NA	1p13.3	1	109488566	ATXN7L2, SYPL2, CYB561D1	ATXN7L2			127002			rs12049330-G	rs12049330	0	12049330	intron_variant	0	0.14	6E-6	5.221848749616356		1.44		Affymetrix [671424]	N
2013-05-09	23377640	GENDEP Investigators	2013-02-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23377640	Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.	Major depressive disorder	Up to 2,256 European ancestry cases	NA	5p15.1	5	16812529	MYO10	MYO10			4651			rs17651119-C	rs17651119	0	17651119	intron_variant	0	0.99	2E-8	7.698970004336019	(% improvement - 12 weeks)	3.1807	[2.77-3.59]	Affymetrix, Illumina [1200000] (imputed)	N
2013-05-09	23377640	GENDEP Investigators	2013-02-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23377640	Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.	Major depressive disorder	Up to 2,256 European ancestry cases	NA	19q13.11	19	33829949	KCTD15	KCTD15 - RN7SL150P	79047	106479276		14188	97415	rs2546057-A	rs2546057	0	2546057	intergenic_variant	1	0.52	3E-7	6.522878745280337	(% improvement - 12 weeks)	1.183	[1.12-1.24]	Affymetrix, Illumina [1200000] (imputed)	N
2013-05-09	23377640	GENDEP Investigators	2013-02-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23377640	Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.	Major depressive disorder	Up to 2,256 European ancestry cases	NA	1q42.13	1	227480089	intergenic	BTF3P9 - TUBB8P10	503543	391171		45483	12762	rs12410462-A	rs12410462	0	12410462	upstream_gene_variant	1	0.122	4E-7	6.3979400086720375	(% improvement - 12 weeks)	1.259	[1.16-1.36]	Affymetrix, Illumina [1200000] (imputed)	N
2013-05-09	23377640	GENDEP Investigators	2013-02-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23377640	Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.	Major depressive disorder	Up to 2,256 European ancestry cases	NA	19q13.42	19	55754298	RFPL4A	LOC105372465			105372465			rs17634917-A	rs17634917	0	17634917	upstream_gene_variant	0	0.94	3E-6	5.522878745280337	(% improvement - 12 weeks)	1.371	[1.23-1.51]	Affymetrix, Illumina [1200000] (imputed)	N
2013-05-09	23377640	GENDEP Investigators	2013-02-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23377640	Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.	Major depressive disorder	Up to 2,256 European ancestry cases	NA	18p11.21	18	10923810	FAM38B	PIEZO2			63895			rs264272-G	rs264272	0	264272	intron_variant	0	0.52	4E-6	5.3979400086720375	(% improvement - 12 weeks)	1.144	[1.09-1.2]	Affymetrix, Illumina [1200000] (imputed)	N
2013-05-09	23377640	GENDEP Investigators	2013-02-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23377640	Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.	Major depressive disorder	Up to 2,256 European ancestry cases	NA	13q31.1	13	79594869	NDFIP2	LINC01068 - LINC01038	103724388	102724076		23423	209517	rs9601248-C	rs9601248	0	9601248	intergenic_variant	1	0.498	2E-6	5.698970004336019	(remission - 12 weeks)	1.3841	[1.25-1.52]	Affymetrix, Illumina [1200000] (imputed)	N
2013-05-09	23377640	GENDEP Investigators	2013-02-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23377640	Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.	Major depressive disorder	Up to 2,256 European ancestry cases	NA	4q28.1	4	124344158	intergenic	LOC105377406 - LOC105377408	105377406	105377408		28779	32882	rs2125000-T	rs2125000	0	2125000	regulatory_region_variant	1	0.307	3E-6	5.522878745280337	(remission - 12 weeks)	1.425	[1.27-1.58]	Affymetrix, Illumina [1200000] (imputed)	N
2013-05-09	23377640	GENDEP Investigators	2013-02-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23377640	Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.	Major depressive disorder	Up to 2,256 European ancestry cases	NA	5q32	5	149657413	FLJ41603	ARHGEF37 - LOC105378224	389337	105378224		22445	45425	rs17710780-T	rs17710780	0	17710780	regulatory_region_variant	1	0.86	4E-6	5.3979400086720375	(remission - 12 weeks)	1.662	[1.45-1.88]	Affymetrix, Illumina [1200000] (imputed)	N
2013-05-09	23377640	GENDEP Investigators	2013-02-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23377640	Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.	Major depressive disorder	Up to 2,256 European ancestry cases	NA	6p22.3	6	23840904	intergenic	LOC105374976 - LOC100129616	105374976	100129616		214570	13533	rs9466930-C	rs9466930	0	9466930	intergenic_variant	1	0.215	4E-6	5.3979400086720375	(remission - 12 weeks)	1.501	[1.32-1.68]	Affymetrix, Illumina [1200000] (imputed)	N
2013-05-09	23377640	GENDEP Investigators	2013-02-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23377640	Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.	Major depressive disorder	Up to 2,256 European ancestry cases	NA	12p13.1	12	13488772	GRIN2B	RNU6-590P - GRIN2B	106480593	2904		28996	48565	rs1457614-C	rs1457614	0	1457614	intron_variant	1	0.181	8E-6	5.096910013008056	(remission - 12 weeks)	1.4652	[1.29-1.64]	Affymetrix, Illumina [1200000] (imputed)	N
2013-05-09	23377640	GENDEP Investigators	2013-02-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23377640	Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.	Major depressive disorder	Up to 2,256 European ancestry cases	NA	15q23	15	68304789	ITGA11	ITGA11			22801			rs7174755-T	rs7174755	0	7174755	intron_variant	0	0.63	9E-7	6.045757490560675	(% improvement - 2 weeks)	1.168	[1.11-1.23]	Affymetrix, Illumina [1200000] (imputed)	N
2013-05-09	23377640	GENDEP Investigators	2013-02-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23377640	Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.	Major depressive disorder	Up to 2,256 European ancestry cases	NA	5q33.3	5	159580770	MIR548D2	LOC105377684			105377684			rs10065906-C	rs10065906	0	10065906	intron_variant	0	0.332	2E-6	5.698970004336019	(% improvement - 2 weeks)	1.1655	[1.11-1.22]	Affymetrix, Illumina [1200000] (imputed)	N
2013-05-09	23377640	GENDEP Investigators	2013-02-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23377640	Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.	Major depressive disorder	Up to 2,256 European ancestry cases	NA	5q23.2	5	124496959	intergenic	LINC01170 - ZNF608	103724389	57507		58439	139954	rs12513663-T	rs12513663	0	12513663	intron_variant	1	0.268	2E-6	5.698970004336019	(% improvement - 2 weeks)	1.184	[1.11-1.26]	Affymetrix, Illumina [1200000] (imputed)	N
2013-05-09	23377640	GENDEP Investigators	2013-02-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23377640	Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.	Major depressive disorder	Up to 2,256 European ancestry cases	NA	3q28	3	192100853	FGF12	RN7SKP222 - FGF12	106479193	2257		7475	38540	rs4585146-G	rs4585146	0	4585146	intergenic_variant	1	0.65	6E-6	5.221848749616356	(% improvement - 2 weeks)	1.1643	[1.11-1.22]	Affymetrix, Illumina [1200000] (imputed)	N
2013-05-09	23377640	GENDEP Investigators	2013-02-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23377640	Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.	Major depressive disorder	Up to 2,256 European ancestry cases	NA	15q13.3	15	33212866	FMN1	LOC105370759 - TMCO5B	105370759	100652857		8318	23610	rs974379-C	rs974379	0	974379	intergenic_variant	1	0.075	8E-6	5.096910013008056	(% improvement - 2 weeks)	1.2872	[1.17-1.4]	Affymetrix, Illumina [1200000] (imputed)	N
2013-05-09	23377640	GENDEP Investigators	2013-02-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23377640	Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.	Major depressive disorder	Up to 2,256 European ancestry cases	NA	9q34.13	9	132757106	C9orf98	AK8			158067			rs12552369-A	rs12552369	0	12552369	intron_variant	0	0.494	8E-6	5.096910013008056	(% improvement - 2 weeks)	1.155	[1.1-1.21]	Affymetrix, Illumina [1200000] (imputed)	N
2013-05-09	23377640	GENDEP Investigators	2013-02-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23377640	Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.	Major depressive disorder	Up to 2,256 European ancestry cases	NA	6p21.1	6	44097574	MRPL14	RPL29P16 - MRPL14	100131206	64928		7811	15880	rs7742824-A	rs7742824	0	7742824	intergenic_variant	1	0.224	9E-6	5.045757490560675	(% improvement - 2 weeks)	1.185	[1.11-1.26]	Affymetrix, Illumina [1200000] (imputed)	N
2013-05-09	23377640	GENDEP Investigators	2013-02-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23377640	Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.	Major depressive disorder	Up to 2,256 European ancestry cases	NA	5q33.3	5	159580770	intergenic	LOC105377684			105377684			rs10065906-C	rs10065906	0	10065906	intron_variant	0	0.308	5E-8	7.301029995663981	(partial response - 2 weeks)	1.4712	[1.33-1.61]	Affymetrix, Illumina [1200000] (imputed)	N
2013-05-09	23377640	GENDEP Investigators	2013-02-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23377640	Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.	Major depressive disorder	Up to 2,256 European ancestry cases	NA	2q32.3	2	192877447	intergenic	PCGEM1 - LOC107985969	64002	107985969		100548	172936	rs10174573-T	rs10174573	0	10174573	intergenic_variant	1	0.57	2E-6	5.698970004336019	(partial response - 2 weeks)	1.564	[1.39-1.74]	Affymetrix, Illumina [1200000] (imputed)	N
2013-05-09	23377640	GENDEP Investigators	2013-02-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23377640	Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.	Major depressive disorder	Up to 2,256 European ancestry cases	NA	5q31.3	5	141831188	PCDH1	LOC107986454 - PCDH1	107986454	5097		2376	21131	rs166040-G	rs166040	0	166040	upstream_gene_variant	1	0.87	5E-6	5.301029995663981	(partial response - 2 weeks)	1.6054	[1.41-1.8]	Affymetrix, Illumina [1200000] (imputed)	N
2013-05-09	23377640	GENDEP Investigators	2013-02-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23377640	Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.	Major depressive disorder	Up to 2,256 European ancestry cases	NA	12p12.3	12	17509301	intergenic	TIMM17BP1 - LOC105369678	390298	105369678		108110	75144	rs1706631-T	rs1706631	0	1706631	downstream_gene_variant	1	0.408	6E-6	5.221848749616356	(partial response - 2 weeks)	1.3548	[1.22-1.49]	Affymetrix, Illumina [1200000] (imputed)	N
2013-05-09	23377640	GENDEP Investigators	2013-02-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23377640	Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.	Major depressive disorder	Up to 2,256 European ancestry cases	NA	4p15.2	4	24739335	SOD3	LOC107986266 - HNRNPA1P65	107986266	106481664		67761	32072	rs12500612-G	rs12500612	0	12500612	intergenic_variant	1	0.85	7E-6	5.154901959985743	(partial response - 2 weeks)	1.7665	[1.51-2.02]	Affymetrix, Illumina [1200000] (imputed)	N
2013-05-09	23377640	GENDEP Investigators	2013-02-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23377640	Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.	Major depressive disorder	Up to 2,256 European ancestry cases	NA	13q14.11	13	43260134	ENOX1	ENOX1			55068			rs17538444-T	rs17538444	0	17538444	intron_variant	0	0.0698752	4E-7	6.3979400086720375	(% improvement - SSRI treated - 12 weeks)	0.3905	[0.24-0.54] unit decrease	Affymetrix, Illumina [1200000] (imputed)	N
2013-05-09	23377640	GENDEP Investigators	2013-02-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23377640	Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.	Major depressive disorder	Up to 2,256 European ancestry cases	NA	22q12.3	22	34427837	ENOX1	LOC105373012 - LOC441996	105373012	441996		65524	160917	rs1034394-G	rs1034394	0	1034394	intergenic_variant	1	0.3390146	2E-6	5.698970004336019	(% improvement - SSRI treated - 12 weeks)	0.2107	[0.12-0.3] unit increase	Affymetrix, Illumina [1200000] (imputed)	N
2013-05-09	23377640	GENDEP Investigators	2013-02-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23377640	Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.	Major depressive disorder	Up to 2,256 European ancestry cases	NA	18p11.21	18	10923810	FAM38B	PIEZO2			63895			rs264272-T	rs264272	0	264272	intron_variant	0	0.4874733	3E-6	5.522878745280337	(% improvement - SSRI treated - 12 weeks)	0.1712	[0.099-0.243] unit decrease	Affymetrix, Illumina [1200000] (imputed)	N
2013-05-09	23377640	GENDEP Investigators	2013-02-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23377640	Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.	Major depressive disorder	Up to 2,256 European ancestry cases	NA	15q26.3	15	99759034	LYSMD4, C15orf51	LYSMD4 - LOC105371020	145748	105371020		25473	11808	rs6598266-A	rs6598266	0	6598266	intergenic_variant	1	0.1427493	3E-6	5.522878745280337	(% improvement - SSRI treated - 12 weeks)	0.2543	[0.15-0.36] unit increase	Affymetrix, Illumina [1200000] (imputed)	N
2013-05-09	23377640	GENDEP Investigators	2013-02-01	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/23377640	Common genetic variation and antidepressant efficacy in major depressive disorder: a meta-analysis of three genome-wide pharmacogenetic studies.	Major depressive disorder	Up to 2,256 European ancestry cases	NA	19q13.11	19	33830353	KCTD15, CHST8	KCTD15 - RN7SL150P	79047	106479276		14592	97011	rs398426-T	rs398426	0	398426	intergenic_variant	1	0.2588456	5E-6	5.301029995663981	(% improvement - SSRI treated - 12 weeks)	0.2513	[0.14-0.36] unit decrease	Affymetrix, Illumina [1200000] (imputed)	N
